Iteration,Total_Wall_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms,SW_Overhead_ms
9273,0.40847,0.042483,0.179149,0.061707,0.125131
9274,0.383936,0.04476,0.153582,0.056977,0.128617
9275,0.365448,0.039943,0.15008,0.052703,0.122722
9276,0.347328,0.045855,0.123345,0.05651,0.121618
9277,0.374902,0.03628,0.158576,0.052976,0.12707
9278,0.384823,0.04404,0.162141,0.05682,0.121822
9279,0.364542,0.03464,0.154847,0.053914,0.121141
9280,0.42806,0.03982,0.231009,0.02865,0.128581
9281,0.423402,0.038286,0.244393,0.027083,0.11364
9282,0.772022,0.041343,0.55988,0.05365,0.117149
9283,0.374042,0.04376,0.155582,0.0535,0.1212
9284,0.308614,0.036646,0.123711,0.03045,0.117807
9285,0.401578,0.044495,0.170692,0.052637,0.133754
9286,0.374518,0.045963,0.141746,0.064327,0.122482
9287,0.395698,0.04412,0.149478,0.062333,0.139767
9288,0.440508,0.036084,0.222726,0.05585,0.125848
9289,0.409798,0.037922,0.181136,0.064233,0.126507
9290,0.4309,0.044463,0.21011,0.05544,0.120887
9291,0.3791,0.037677,0.189269,0.02929,0.122864
9292,0.390596,0.03959,0.184593,0.053926,0.112487
9293,0.613778,0.049718,0.313316,0.078173,0.172571
9294,0.379838,0.0468,0.126506,0.06851,0.138022
9295,0.3482,0.046309,0.128153,0.054766,0.118972
9296,0.39123,0.044693,0.173087,0.053583,0.119867
9297,0.348155,0.036933,0.142253,0.052794,0.116175
9298,0.376876,0.03675,0.185726,0.029257,0.125143
9299,0.424514,0.04354,0.204671,0.055594,0.120709
9300,0.402405,0.03936,0.156826,0.057477,0.148742
9301,0.500636,0.053731,0.273466,0.05412,0.119319
9302,0.66112,0.041157,0.472033,0.029483,0.118447
9303,0.36012,0.04492,0.167431,0.027593,0.120176
9304,0.544485,0.058194,0.33043,0.030616,0.125245
9305,0.390223,0.03697,0.161927,0.054387,0.136939
9306,0.367593,0.035967,0.147943,0.056637,0.127046
9307,0.51865,0.03782,0.288718,0.053237,0.138875
9308,0.34657,0.040876,0.143407,0.028343,0.133944
9309,0.3465,0.042997,0.157154,0.0268,0.119549
9310,0.48338,0.044629,0.28653,0.02874,0.123481
9311,0.33205,0.038717,0.108155,0.02818,0.156998
9312,0.333065,0.031325,0.119927,0.055327,0.126486
9313,0.621113,0.053268,0.394158,0.05653,0.117157
9314,0.36341,0.044236,0.14742,0.053397,0.118357
9315,0.564625,0.05526,0.263147,0.07768,0.168538
9316,0.408073,0.058794,0.136844,0.085437,0.126998
9317,0.372703,0.061786,0.134925,0.053007,0.122985
9318,0.415195,0.067193,0.17029,0.06249,0.115222
9319,0.498657,0.035493,0.240688,0.05543,0.167046
9320,0.534393,0.027182,0.301468,0.0547,0.151043
9321,0.45537,0.035828,0.252293,0.05404,0.113209
9322,0.469913,0.032397,0.233635,0.054694,0.149187
9323,0.41867,0.033356,0.18788,0.055573,0.141861
9324,0.453453,0.058079,0.234523,0.035543,0.125308
9325,0.50865,0.06315,0.270299,0.05295,0.122251
9326,0.424672,0.062101,0.200213,0.05337,0.108988
9327,0.343368,0.033356,0.140432,0.053393,0.116187
9328,0.502018,0.04149,0.277843,0.053414,0.129271
9329,0.51155,0.041027,0.294554,0.053546,0.122423
9330,0.339867,0.042527,0.118367,0.05379,0.125183
9331,0.531232,0.0601,0.287023,0.055417,0.128692
9332,0.55618,0.042546,0.310091,0.058563,0.14498
9333,0.748295,0.056249,0.511899,0.054656,0.125491
9334,0.770705,0.065293,0.500983,0.055634,0.148795
9335,0.558155,0.072507,0.290834,0.063813,0.131001
9336,0.41854,0.063497,0.178983,0.056477,0.119583
9337,0.70781,0.070716,0.47063,0.05264,0.113824
9338,0.471165,0.060221,0.1796,0.054597,0.176747
9339,0.730774,0.058854,0.467159,0.05449,0.150271
9340,0.395912,0.061393,0.15597,0.05527,0.123279
9341,0.531022,0.091547,0.264906,0.02876,0.145809
9342,0.65087,0.053627,0.38488,0.053957,0.158406
9343,0.39161,0.038026,0.174384,0.05572,0.12348
9344,0.355465,0.04127,0.136967,0.053483,0.123745
9345,0.80506,0.045605,0.583474,0.054357,0.121624
9346,0.429863,0.041594,0.207579,0.054226,0.126464
9347,0.341385,0.03249,0.15001,0.0276,0.131285
9348,0.33943,0.04053,0.117087,0.05356,0.128253
9349,0.33021,0.03824,0.101944,0.05275,0.137276
9350,0.502717,0.044029,0.266811,0.05371,0.138167
9351,0.610482,0.04688,0.383391,0.05372,0.126491
9352,0.340073,0.036197,0.135085,0.054926,0.113865
9353,0.39401,0.037424,0.186961,0.053536,0.116089
9354,0.409553,0.0454,0.209597,0.029566,0.12499
9355,0.354708,0.042978,0.133889,0.054676,0.123165
9356,0.421666,0.039174,0.182396,0.06799,0.132106
9357,0.379257,0.043482,0.155917,0.053747,0.126111
9358,0.336297,0.040663,0.116744,0.053977,0.124913
9359,0.32889,0.040943,0.101776,0.059067,0.127104
9360,0.358393,0.03673,0.12534,0.056343,0.13998
9361,0.444961,0.041856,0.196657,0.0539,0.152548
9362,0.44081,0.042727,0.213886,0.05395,0.130247
9363,0.445383,0.044127,0.230377,0.03172,0.139159
9364,0.45212,0.03912,0.245807,0.029026,0.138167
9365,0.432232,0.03543,0.224224,0.054566,0.118012
9366,0.432143,0.037622,0.197139,0.064103,0.133279
9367,0.54877,0.040003,0.328026,0.05243,0.128311
9368,0.401944,0.042375,0.176528,0.053836,0.129205
9369,0.52129,0.038433,0.300458,0.052844,0.129555
9370,0.42263,0.041433,0.196908,0.054433,0.129856
9371,0.494024,0.0414,0.281214,0.054634,0.116776
9372,0.38847,0.035823,0.182206,0.054976,0.115465
9373,0.397557,0.040057,0.167756,0.05443,0.135314
9374,0.328413,0.04145,0.105616,0.054384,0.126963
9375,0.389135,0.047044,0.173729,0.054174,0.114188
9376,0.479432,0.043674,0.267228,0.054494,0.114036
9377,0.407628,0.038473,0.191873,0.053156,0.124126
9378,0.369006,0.040485,0.127281,0.053923,0.147317
9379,0.596958,0.041604,0.359182,0.05398,0.142192
9380,0.430144,0.04444,0.208457,0.054457,0.12279
9381,0.504332,0.0344,0.273584,0.054707,0.141641
9382,0.344878,0.057402,0.110358,0.055467,0.121651
9383,0.55589,0.058935,0.30613,0.056166,0.134659
9384,0.490822,0.061422,0.259652,0.054967,0.114781
9385,0.448575,0.084894,0.1885,0.052694,0.122487
9386,0.42438,0.074607,0.184213,0.056663,0.108897
9387,0.429988,0.05521,0.202331,0.054633,0.117814
9388,0.584876,0.091924,0.255836,0.057986,0.17913
9389,0.516988,0.061937,0.287026,0.054137,0.113888
9390,0.428865,0.060444,0.199731,0.054643,0.114047
9391,0.449758,0.035536,0.245529,0.052886,0.115807
9392,0.394602,0.06393,0.193265,0.027853,0.109554
9393,0.430675,0.053517,0.185096,0.064573,0.127489
9394,0.42529,0.05873,0.181349,0.05628,0.128931
9395,0.421566,0.08513,0.157803,0.0525,0.126133
9396,0.516003,0.066173,0.229914,0.056167,0.163749
9397,0.410542,0.063776,0.162863,0.057434,0.126469
9398,0.401325,0.059335,0.163769,0.055444,0.122777
9399,0.327513,0.045235,0.114175,0.054427,0.113676
9400,0.634955,0.058947,0.384384,0.068956,0.122668
9401,0.403955,0.064884,0.173723,0.05235,0.112998
9402,0.47638,0.060398,0.232686,0.058776,0.12452
9403,0.46546,0.05432,0.235623,0.052467,0.12305
9404,0.401845,0.0699,0.163677,0.054563,0.113705
9405,0.495938,0.08263,0.19423,0.06585,0.153228
9406,0.399585,0.067783,0.161603,0.053956,0.116243
9407,0.823865,0.062367,0.460886,0.085957,0.214655
9408,0.50475,0.051915,0.214227,0.0757,0.162908
9409,0.599245,0.065525,0.327299,0.055384,0.151037
9410,0.609912,0.052836,0.374147,0.033707,0.149222
9411,0.453894,0.042723,0.2144,0.05548,0.141291
9412,0.417727,0.04216,0.171273,0.058606,0.145688
9413,0.376983,0.039293,0.146226,0.051836,0.139628
9414,0.441177,0.038562,0.216286,0.054824,0.131505
9415,0.381408,0.044114,0.142933,0.052373,0.141988
9416,0.567563,0.04409,0.338208,0.05365,0.131615
9417,0.397984,0.03706,0.173275,0.05188,0.135769
9418,0.405216,0.042464,0.15731,0.054834,0.150608
9419,0.382763,0.040894,0.161588,0.053516,0.126765
9420,0.390725,0.039533,0.1567,0.055677,0.138815
9421,0.418003,0.04156,0.197954,0.053073,0.125416
9422,0.376725,0.036363,0.156133,0.058827,0.125402
9423,0.406855,0.035038,0.199776,0.056243,0.115798
9424,0.34041,0.039147,0.107139,0.055197,0.138927
9425,0.352588,0.039246,0.133747,0.052677,0.126918
9426,0.490435,0.041217,0.243904,0.07533,0.129984
9427,0.436907,0.04298,0.208019,0.052854,0.133054
9428,0.389993,0.042927,0.167177,0.053944,0.125945
9429,0.4561,0.036394,0.233932,0.05282,0.132954
9430,0.511308,0.03758,0.313867,0.028903,0.130958
9431,0.348587,0.038613,0.126359,0.05241,0.131205
9432,0.39339,0.042659,0.168099,0.055497,0.127135
9433,0.396452,0.032503,0.177912,0.05414,0.131897
9434,0.41029,0.038526,0.197594,0.055413,0.118757
9435,0.350308,0.039393,0.136564,0.052647,0.121704
9436,0.492507,0.041824,0.270311,0.05467,0.125702
9437,0.37605,0.040885,0.155278,0.029743,0.150144
9438,0.358218,0.03738,0.134844,0.05563,0.130364
9439,0.33465,0.042869,0.116397,0.053246,0.122138
9440,0.32037,0.035396,0.11198,0.052743,0.120251
9441,0.361246,0.046713,0.144084,0.05232,0.118129
9442,0.666448,0.043347,0.469427,0.03362,0.120054
9443,0.398123,0.037422,0.17575,0.052217,0.132734
9444,0.422688,0.041334,0.227624,0.029023,0.124707
9445,0.33857,0.039427,0.124737,0.05153,0.122876
9446,0.483,0.05006,0.252821,0.055503,0.124616
9447,0.389715,0.037943,0.173391,0.053417,0.124964
9448,0.384018,0.042548,0.155614,0.056137,0.129719
9449,0.426918,0.039087,0.199764,0.053534,0.134533
9450,0.436988,0.042438,0.21704,0.053287,0.124223
9451,0.366308,0.035587,0.14548,0.028687,0.156554
9452,0.358913,0.043013,0.134661,0.05414,0.127099
9453,0.421168,0.037407,0.199069,0.056824,0.127868
9454,0.510288,0.031958,0.29336,0.056866,0.128104
9455,0.398815,0.0873,0.120847,0.052796,0.137872
9456,0.477288,0.09126,0.204964,0.053067,0.127997
9457,0.454432,0.058754,0.222839,0.05294,0.119899
9458,0.342404,0.070262,0.133041,0.028463,0.110638
9459,0.402734,0.03814,0.174814,0.052073,0.137707
9460,0.344376,0.031879,0.127919,0.053446,0.131132
9461,0.486607,0.039578,0.260929,0.05303,0.13307
9462,0.385574,0.029624,0.158837,0.052516,0.144597
9463,0.519904,0.072564,0.237113,0.05231,0.157917
9464,0.379307,0.056786,0.159041,0.053813,0.109667
9465,0.445606,0.11968,0.134826,0.05664,0.13446
9466,0.358748,0.059364,0.132748,0.05461,0.112026
9467,0.377168,0.062761,0.150941,0.052384,0.111082
9468,0.51267,0.043167,0.282778,0.055873,0.130852
9469,0.404328,0.053716,0.185298,0.05329,0.112024
9470,0.439398,0.062261,0.187374,0.06252,0.127243
9471,0.59698,0.032717,0.382564,0.036707,0.144992
9472,0.479723,0.061685,0.212426,0.06815,0.137462
9473,0.433655,0.065273,0.205673,0.057486,0.105223
9474,0.364138,0.06316,0.129863,0.058197,0.112918
9475,0.462074,0.084096,0.18748,0.06286,0.127638
9476,0.32671,0.057553,0.102267,0.055907,0.110983
9477,0.44004,0.083586,0.183736,0.054713,0.118005
9478,0.651454,0.08701,0.361203,0.057156,0.146085
9479,0.407436,0.039034,0.162404,0.051937,0.154061
9480,0.587888,0.045424,0.312316,0.060983,0.169165
9481,0.4792,0.029945,0.264912,0.057573,0.12677
9482,0.376854,0.030867,0.155721,0.054027,0.136239
9483,0.411389,0.033316,0.177677,0.064807,0.135589
9484,0.37446,0.029825,0.141189,0.0534,0.150046
9485,0.368178,0.060396,0.139785,0.05205,0.115947
9486,0.371162,0.054551,0.141549,0.053743,0.121319
9487,0.425088,0.047372,0.213566,0.05281,0.11134
9488,0.398522,0.038937,0.167217,0.054723,0.137645
9489,0.372515,0.03828,0.155523,0.051697,0.127015
9490,0.45333,0.045406,0.231558,0.05726,0.119106
9491,0.394698,0.04779,0.151273,0.052707,0.142928
9492,0.392061,0.039104,0.157058,0.034746,0.161153
9493,0.689608,0.039514,0.339942,0.056547,0.253605
9494,0.526677,0.045809,0.23089,0.04611,0.203868
9495,0.686635,0.03791,0.326663,0.0573,0.264762
9496,0.487333,0.048533,0.196308,0.064964,0.177528
9497,0.534845,0.049637,0.26422,0.034083,0.186905
9498,0.821061,0.047513,0.556291,0.0352,0.182057
9499,0.448469,0.0393,0.190376,0.033037,0.185756
9500,0.404957,0.041741,0.21343,0.029197,0.120589
9501,0.838123,0.038057,0.605393,0.042847,0.151826
9502,0.501712,0.044388,0.253648,0.034117,0.169559
9503,0.663032,0.034823,0.383986,0.056753,0.18747
9504,0.698582,0.035862,0.348349,0.057547,0.256824
9505,0.414181,0.07891,0.152601,0.035894,0.146776
9506,0.458586,0.058055,0.197061,0.046323,0.157147
9507,0.451,0.039097,0.230265,0.02736,0.154278
9508,0.44376,0.074805,0.186933,0.033317,0.148705
9509,0.681269,0.075163,0.44219,0.035564,0.128352
9510,0.459749,0.071153,0.235508,0.032047,0.121041
9511,0.365051,0.079348,0.154548,0.028676,0.102479
9512,0.37747,0.071593,0.153505,0.034567,0.117805
9513,0.411803,0.081043,0.19359,0.029846,0.107324
9514,0.371352,0.068451,0.163903,0.030733,0.108265
9515,0.349029,0.07442,0.137398,0.029027,0.108184
9516,0.429971,0.069583,0.222396,0.02928,0.108712
9517,0.971864,0.080685,0.760459,0.028366,0.102354
9518,0.454085,0.066967,0.213619,0.03413,0.139369
9519,0.560209,0.051303,0.280221,0.055814,0.172871
9520,0.385397,0.05243,0.103541,0.047706,0.18172
9521,0.464595,0.071578,0.236242,0.02828,0.128495
9522,0.327832,0.070116,0.1232,0.029904,0.104612
9523,0.387579,0.039206,0.175637,0.031903,0.140833
9524,0.90523,0.06971,0.67542,0.051837,0.108263
9525,0.501045,0.04032,0.261139,0.03335,0.166236
9526,0.441443,0.058043,0.225372,0.03146,0.126568
9527,0.371045,0.086725,0.145569,0.031657,0.107094
9528,0.354589,0.06481,0.136731,0.033886,0.119162
9529,0.323825,0.060454,0.131946,0.02681,0.104615
9530,0.40965,0.074777,0.192709,0.02997,0.112194
9531,0.53456,0.078323,0.311431,0.041264,0.103542
9532,0.407669,0.066129,0.196236,0.039597,0.105707
9533,0.558837,0.09426,0.206254,0.06582,0.192503
9534,0.444187,0.09375,0.181462,0.044407,0.124568
9535,0.522339,0.095033,0.238376,0.03341,0.15552
9536,0.346633,0.070113,0.1353,0.03248,0.10874
9537,0.387896,0.0753,0.177325,0.029907,0.105364
9538,0.454628,0.093114,0.201242,0.027864,0.132408
9539,0.365209,0.077266,0.127126,0.03184,0.128977
9540,0.443333,0.057018,0.224209,0.042884,0.119222
9541,0.389192,0.06119,0.186329,0.02732,0.114353
9542,0.46148,0.089457,0.207494,0.045947,0.118582
9543,0.504786,0.066593,0.29634,0.028577,0.113276
9544,0.337103,0.056337,0.109088,0.030387,0.141291
9545,0.542695,0.064336,0.208181,0.07474,0.195438
9546,0.427456,0.090307,0.157384,0.04536,0.134405
9547,0.61336,0.086787,0.293301,0.055637,0.177635
9548,0.49487,0.093824,0.219852,0.055583,0.125611
9549,0.763101,0.09498,0.480914,0.038433,0.148774
9550,0.400506,0.062378,0.183081,0.03215,0.122897
9551,0.581915,0.059141,0.292004,0.0555,0.17527
9552,0.3584,0.068788,0.115768,0.045066,0.128778
9553,0.495453,0.07962,0.264763,0.031233,0.119837
9554,0.419648,0.067904,0.216313,0.031313,0.104118
9555,0.424407,0.045171,0.218599,0.030813,0.129824
9556,0.429075,0.071594,0.214538,0.034436,0.108507
9557,0.374232,0.070469,0.171139,0.02627,0.106354
9558,0.326243,0.048293,0.124464,0.028814,0.124672
9559,0.422954,0.071903,0.218385,0.031694,0.100972
9560,0.843566,0.070397,0.628885,0.030353,0.113931
9561,0.56489,0.072709,0.328815,0.029703,0.133663
9562,0.448488,0.06585,0.227845,0.036187,0.118606
9563,0.766661,0.071193,0.448607,0.05745,0.189411
9564,0.579709,0.073956,0.248822,0.06167,0.195261
9565,0.387726,0.048054,0.153192,0.02742,0.15906
9566,0.379285,0.079429,0.156949,0.029374,0.113533
9567,0.42584,0.043457,0.199609,0.027257,0.155517
9568,0.800037,0.074656,0.526937,0.03526,0.163184
9569,0.58328,0.037966,0.3885,0.026953,0.129861
9570,0.353802,0.044549,0.137192,0.028276,0.143785
9571,0.59139,0.039913,0.299517,0.055603,0.196357
9572,0.40772,0.077234,0.164565,0.046844,0.119077
9573,0.399798,0.055727,0.185788,0.028156,0.130127
9574,0.514579,0.046169,0.297926,0.03346,0.137024
9575,0.316395,0.071863,0.109456,0.03017,0.104906
9576,0.459853,0.066734,0.255401,0.030463,0.107255
9577,0.311117,0.073982,0.106765,0.02889,0.10148
9578,0.391875,0.065763,0.180926,0.02967,0.115516
9579,0.342742,0.047785,0.130934,0.02849,0.135533
9580,0.373643,0.076177,0.163001,0.02895,0.105515
9581,0.392105,0.080289,0.180216,0.031857,0.099743
9582,0.560871,0.073064,0.354877,0.027934,0.104996
9583,0.495339,0.071196,0.295798,0.028083,0.100262
9584,0.330341,0.068694,0.132762,0.03115,0.097735
9585,0.342971,0.045687,0.135918,0.030037,0.131329
9586,0.410968,0.0699,0.193417,0.029536,0.118115
9587,0.369497,0.073448,0.166711,0.029,0.100338
9588,0.377603,0.06401,0.169708,0.030014,0.113871
9589,0.327987,0.072611,0.121513,0.028696,0.105167
9590,0.381002,0.070297,0.17819,0.030477,0.102038
9591,0.419168,0.075776,0.167303,0.031624,0.144465
9592,0.705855,0.082735,0.418241,0.0346,0.170279
9593,0.644627,0.09004,0.325393,0.05716,0.172034
9594,0.541265,0.088486,0.219021,0.065667,0.168091
9595,0.508782,0.083403,0.185954,0.034116,0.205309
9596,0.583168,0.06016,0.214128,0.056194,0.252686
9597,0.641363,0.104349,0.260578,0.04537,0.231066
9598,0.498104,0.08552,0.180566,0.045267,0.186751
9599,0.633233,0.05684,0.254039,0.05625,0.266104
9600,0.505307,0.061802,0.238436,0.0596,0.145469
9601,0.533312,0.06039,0.23548,0.058406,0.179036
9602,0.529485,0.083734,0.253863,0.04707,0.144818
9603,0.684397,0.055547,0.396543,0.056683,0.175624
9604,0.569949,0.090173,0.209925,0.066427,0.203424
9605,0.613988,0.11687,0.22088,0.05659,0.219648
9606,0.533655,0.094769,0.17395,0.055987,0.208949
9607,0.5313,0.114449,0.183134,0.032106,0.201611
9608,0.709621,0.10342,0.308213,0.055617,0.242371
9609,0.667387,0.074033,0.25382,0.056127,0.283407
9610,0.660216,0.089158,0.267505,0.055783,0.24777
9611,0.749064,0.11302,0.33931,0.05595,0.240784
9612,0.637714,0.084647,0.287421,0.06382,0.201826
9613,0.586937,0.050123,0.19762,0.055673,0.283521
9614,0.985155,0.062404,0.66545,0.045444,0.211857
9615,0.540168,0.07883,0.222893,0.04178,0.196665
9616,1.32466,0.067007,0.98939,0.0595,0.208768
9617,0.622972,0.081716,0.219499,0.07879,0.242967
9618,0.556607,0.078146,0.18624,0.070033,0.222188
9619,0.777157,0.079029,0.446923,0.059917,0.191288
9620,0.666596,0.08542,0.352666,0.03207,0.19644
9621,0.758393,0.08549,0.35172,0.078294,0.242889
9622,0.584993,0.080425,0.206663,0.077713,0.220192
9623,0.697341,0.069673,0.34042,0.078643,0.208605
9624,0.819329,0.058493,0.499661,0.071534,0.189641
9625,0.515565,0.079616,0.182137,0.05477,0.199042
9626,0.806587,0.047058,0.446143,0.055796,0.25759
9627,0.542714,0.07298,0.263926,0.054424,0.151384
9628,0.585355,0.045711,0.29408,0.05595,0.189614
9629,0.407314,0.07195,0.152916,0.05385,0.128598
9630,0.432488,0.033913,0.171407,0.055407,0.171761
9631,0.509744,0.070125,0.186456,0.076827,0.176336
9632,0.525472,0.08067,0.201207,0.078703,0.164892
9633,0.494405,0.075938,0.218133,0.05585,0.144484
9634,0.464763,0.07452,0.178803,0.05588,0.15556
9635,0.455997,0.042511,0.220865,0.05434,0.138281
9636,0.535083,0.047617,0.271624,0.055687,0.160155
9637,0.382864,0.042478,0.142723,0.053147,0.144516
9638,0.393619,0.036883,0.17322,0.053957,0.129559
9639,0.552997,0.07452,0.302264,0.05354,0.122673
9640,0.365437,0.073267,0.11284,0.05515,0.12418
9641,0.3738,0.043507,0.12762,0.05365,0.149023
9642,0.355611,0.065267,0.135911,0.034374,0.120059
9643,0.742544,0.04673,0.47506,0.054,0.166754
9644,0.695698,0.075467,0.412294,0.05444,0.153497
9645,0.556861,0.074096,0.23179,0.077574,0.173401
9646,0.533309,0.07377,0.24422,0.070433,0.144886
9647,0.573802,0.084146,0.224797,0.030396,0.234463
9648,0.490506,0.058193,0.206383,0.054736,0.171194
9649,0.608403,0.059636,0.217485,0.07758,0.253702
9650,0.642255,0.072597,0.232485,0.073387,0.263786
9651,0.601976,0.088123,0.288917,0.055133,0.169803
9652,0.537835,0.062944,0.251083,0.055576,0.168232
9653,0.701792,0.1139,0.28866,0.07813,0.221102
9654,0.683101,0.087191,0.349201,0.07604,0.170669
9655,0.600712,0.05598,0.263076,0.085277,0.196379
9656,0.534203,0.088864,0.144752,0.08361,0.216977
9657,0.489855,0.072427,0.202973,0.055896,0.158559
9658,1.04721,0.084804,0.659078,0.054184,0.24914
9659,0.512309,0.057663,0.213807,0.06246,0.178379
9660,0.558528,0.05613,0.237617,0.064596,0.200185
9661,0.86739,0.054083,0.536124,0.052337,0.224846
9662,0.566961,0.058816,0.251104,0.055053,0.201988
9663,0.562635,0.059532,0.184627,0.077973,0.240503
9664,0.540966,0.0886,0.208979,0.07648,0.166907
9665,0.596723,0.091071,0.297344,0.05403,0.154278
9666,0.467182,0.060033,0.222774,0.03155,0.152825
9667,0.507171,0.092762,0.198194,0.065934,0.150281
9668,0.448957,0.065713,0.19663,0.055909,0.130705
9669,0.479472,0.053107,0.234813,0.052754,0.138798
9670,0.503661,0.06375,0.263273,0.055673,0.120965
9671,0.458376,0.08371,0.170124,0.053014,0.151528
9672,0.414699,0.067997,0.185023,0.03153,0.130149
9673,0.549066,0.080486,0.265335,0.054687,0.148558
9674,0.482198,0.078213,0.20063,0.055653,0.147702
9675,0.663838,0.074282,0.377756,0.06445,0.14735
9676,0.5206,0.07221,0.26781,0.062623,0.117957
9677,0.559982,0.043878,0.245007,0.077947,0.19315
9678,0.434014,0.04739,0.164,0.068207,0.154417
9679,0.590357,0.071864,0.275544,0.077356,0.165593
9680,0.860811,0.076654,0.543217,0.070426,0.170514
9681,0.753828,0.0708,0.431164,0.05508,0.196784
9682,0.448987,0.065553,0.166447,0.07437,0.142617
9683,0.614251,0.048249,0.179849,0.08545,0.300703
9684,0.575522,0.055447,0.218875,0.085677,0.215523
9685,0.461251,0.077778,0.164906,0.05334,0.165227
9686,0.583962,0.068344,0.280593,0.056087,0.178938
9687,0.752003,0.072107,0.45778,0.06251,0.159606
9688,0.928472,0.053474,0.579652,0.078347,0.216999
9689,0.643166,0.077722,0.266986,0.08723,0.211228
9690,0.601898,0.047836,0.188318,0.085663,0.280081
9691,0.584945,0.08551,0.203573,0.06743,0.228432
9692,0.477966,0.068558,0.182753,0.046883,0.179772
9693,0.526291,0.071946,0.168964,0.056053,0.229328
9694,0.601229,0.049011,0.242122,0.063724,0.246372
9695,0.648379,0.068363,0.307687,0.055043,0.217286
9696,0.554632,0.051426,0.251626,0.055246,0.196334
9697,0.52624,0.072456,0.274403,0.033843,0.145538
9698,0.562955,0.075989,0.285102,0.056233,0.145631
9699,0.427491,0.07398,0.173986,0.060317,0.119208
9700,0.437645,0.06551,0.193987,0.05745,0.120698
9701,0.563008,0.079808,0.313886,0.054023,0.115291
9702,0.46599,0.041127,0.201065,0.05376,0.170038
9703,0.511786,0.056867,0.24756,0.055727,0.151632
9704,0.730811,0.089784,0.408868,0.06521,0.166949
9705,0.534823,0.062739,0.282014,0.05385,0.13622
9706,0.516954,0.06229,0.231539,0.05706,0.166065
9707,0.545405,0.06642,0.265327,0.052887,0.160771
9708,0.458152,0.08474,0.209649,0.030447,0.133316
9709,0.432397,0.068187,0.190691,0.05379,0.119729
9710,0.5476,0.058671,0.30166,0.06126,0.126009
9711,0.527176,0.08669,0.225997,0.059893,0.154596
9712,0.451082,0.060031,0.210601,0.054467,0.125983
9713,0.446661,0.062124,0.20807,0.06268,0.113787
9714,0.461208,0.081303,0.179234,0.036647,0.164024
9715,0.540648,0.062271,0.302289,0.05233,0.123758
9716,0.406022,0.05948,0.175044,0.056273,0.115225
9717,0.50636,0.087495,0.231717,0.061967,0.125181
9718,0.383947,0.063186,0.143147,0.062363,0.115251
9719,0.540315,0.079504,0.27077,0.05314,0.136901
9720,0.438138,0.09197,0.163266,0.02997,0.152932
9721,0.604664,0.069455,0.258993,0.079454,0.196762
9722,0.565263,0.089354,0.258074,0.068694,0.149141
9723,0.69384,0.078003,0.356596,0.079363,0.179878
9724,0.470291,0.087543,0.16678,0.076253,0.139715
9725,0.57008,0.067894,0.318997,0.054817,0.128372
9726,0.934752,0.072553,0.587244,0.056993,0.217962
9727,0.600333,0.051742,0.242818,0.065577,0.240196
9728,0.813107,0.06148,0.46389,0.06204,0.225697
9729,0.452606,0.085096,0.150208,0.054033,0.163269
9730,0.454074,0.081853,0.176589,0.058257,0.137375
9731,0.868388,0.063695,0.455245,0.104687,0.244761
9732,0.474174,0.100646,0.16261,0.06933,0.141588
9733,0.662667,0.079945,0.264167,0.08672,0.231835
9734,0.529681,0.074224,0.180563,0.07863,0.196264
9735,0.620957,0.049064,0.290356,0.055744,0.225793
9736,0.53499,0.069817,0.254453,0.066953,0.143767
9737,0.55469,0.077553,0.220182,0.078103,0.178852
9738,0.730794,0.078273,0.414297,0.07137,0.166854
9739,0.525462,0.058126,0.272703,0.054927,0.139706
9740,0.39996,0.073926,0.13635,0.064484,0.1252
9741,0.483254,0.077773,0.201099,0.053877,0.150505
9742,0.457149,0.071353,0.204843,0.057353,0.1236
9743,0.780435,0.075769,0.505583,0.05473,0.144353
9744,0.433563,0.066377,0.166583,0.054743,0.14586
9745,0.511235,0.074953,0.255164,0.061234,0.119884
9746,0.548403,0.045484,0.308103,0.055594,0.139222
9747,0.444346,0.073044,0.203806,0.053436,0.11406
9748,0.538717,0.06483,0.272666,0.05533,0.145891
9749,0.45688,0.076409,0.206876,0.05438,0.119215
9750,0.460038,0.0655,0.211674,0.05812,0.124744
9751,0.529943,0.065833,0.260087,0.05882,0.145203
9752,0.622457,0.04594,0.337885,0.07188,0.166752
9753,0.675704,0.075847,0.392566,0.055067,0.152224
9754,0.386618,0.07088,0.117163,0.063733,0.134842
9755,0.52837,0.074803,0.20381,0.06238,0.187377
9756,0.431758,0.070029,0.147173,0.062093,0.152463
9757,0.454859,0.07683,0.19217,0.05378,0.132079
9758,0.690181,0.049566,0.37031,0.053637,0.216668
9759,0.54496,0.07279,0.265746,0.053917,0.152507
9760,0.564795,0.070168,0.280653,0.062583,0.151391
9761,0.42364,0.066644,0.178517,0.060924,0.117555
9762,0.512848,0.04433,0.220442,0.03143,0.216646
9763,0.431862,0.07217,0.173003,0.060193,0.126496
9764,0.659013,0.065582,0.415535,0.055203,0.122693
9765,0.42793,0.056487,0.195333,0.052883,0.123227
9766,0.47696,0.062651,0.235533,0.054243,0.124533
9767,0.534763,0.05899,0.269173,0.06114,0.14546
9768,0.396587,0.057815,0.152829,0.03549,0.150453
9769,0.558288,0.055104,0.219258,0.086723,0.197203
9770,0.522523,0.091264,0.207692,0.072003,0.151564
