Target device: xilinx_u50_gen3x16_xdma_base_5-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
20852.5,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
20895.4,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
20938.8,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
20982.1,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21025.3,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21068.4,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21111.6,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21154.9,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21197.9,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21241.5,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21284.5,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21327.5,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21370.7,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21413.6,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21457.1,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21500.2,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21543.4,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21586.7,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21630,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21672.9,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21717.3,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21760.2,0,0,1425,12012,6900,849,569,3347,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21804.8,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21847.8,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21891.3,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21934.8,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
21978.1,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22021.6,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22064.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22107.9,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22151.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22194.5,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22238,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22281.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22324.7,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22368.1,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22411.6,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22455,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22498.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22541.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22584.5,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22627.7,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22671.1,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22714.8,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22760.4,0,0,1425,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22806.5,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22850.5,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22894.7,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22939,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
22983.1,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23027.2,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23071.5,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23115.8,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23160.2,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23204.6,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23248.9,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23293,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23337.5,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23381.3,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23425.7,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23469.5,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23513.3,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23557.1,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23601.1,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23646.7,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23692.8,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23738.6,0,0,1425,12013,6900,849,568,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
23785.6,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
23832.6,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
23878.6,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
23923.2,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
23967.8,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24012.5,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24056.9,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24101.4,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24145.8,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24190.2,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24234.7,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24279.3,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24323.7,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24368.3,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24412.7,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24457.6,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24502,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24546.3,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24590.8,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24633.7,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24677,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24720.2,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24763.4,0,0,1424,12012,7000,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24808.6,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24853.6,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24897.8,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24942.3,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
24985.7,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25029,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25072.1,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25116,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25160.2,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25204.7,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25249.8,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25293.8,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25337.7,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25381.6,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25426.2,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25470.5,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25514.9,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25559.5,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25603.4,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25647.4,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25691.3,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25735.2,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25779.4,0,0,1424,12012,7000,849,568,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25825.1,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25871.3,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25916.2,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
25961.1,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26005.7,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26050.5,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26095.3,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26139.7,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26184.3,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26228.2,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26273,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26317.7,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26362.1,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26406.7,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26450.6,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26495,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26539.4,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26583.9,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26627.6,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26671.1,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26714.7,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26757.9,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26801.4,0,0,1425,12012,6900,849,567,3347,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
26846.2,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
26891.2,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
26934.7,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
26978.2,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27021.4,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27065.1,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27108.7,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27153.1,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27197.6,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27242,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27286.4,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27330.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27375.1,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27420,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27464.4,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27508.8,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27553.6,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27597.5,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27642,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27685.7,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27728.9,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27772.4,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27815.7,0,0,1424,12012,6900,849,565,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
27864.9,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
27910.6,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
27954.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
27999.2,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28043.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28087.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28131.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28176.1,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28220.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28265.3,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28309.7,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28354.2,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28396.9,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28440.4,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28483.1,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28525.9,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28569.1,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28613.5,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28657.8,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28702,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28745.1,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28788.3,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28831.6,0,0,1425,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
28876.7,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
28921.4,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
28965.2,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29008.4,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29051.6,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29094.8,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29138.3,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29181.7,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29225.2,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29268.9,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29312.2,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29355.6,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29399.3,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29442.6,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29486.2,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29529.7,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29572.9,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29616.6,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29659.9,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29703.2,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29747.5,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29791.8,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29836.4,0,0,1425,12012,6900,849,564,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
29882.7,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
29929,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
29973.7,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30018.1,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30062.5,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30107.5,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30152.1,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30196.8,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30239.6,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30282.5,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30325.5,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30368.7,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30411.9,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30455.6,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30498.9,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30542.2,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30585.4,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30628.7,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30671.9,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30715,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30758.1,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30800.8,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30843.6,0,0,1424,12013,6900,849,568,3344,0,0,0,0,0,0,0,0,0,54,49,40,41,0,50,0,
30887.8,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
30931.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
30975.3,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31019.6,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31064.1,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31108.8,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31153.4,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31197.7,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31242,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
31285.9,0,0,1424,12012,6900,849,567,3345,0,0,0,0,0,0,0,0,0,54,49,39,41,0,50,0,
