Iteration,Total_Wall_ms,HW_Write_ms,HW_Compute_ms,HW_Read_ms,SW_Overhead_ms
2674,0.316698,0.024829,0.169412,0.021491,0.100966
2675,0.368776,0.025118,0.232196,0.01724,0.094222
2676,0.303088,0.024036,0.153675,0.021213,0.104164
2677,0.385306,0.029583,0.245139,0.017435,0.093149
2678,0.31791,0.025903,0.168684,0.021862,0.101461
2679,0.36863,0.024506,0.233034,0.022999,0.088091
2680,0.293517,0.021764,0.155623,0.021752,0.094378
2681,0.389743,0.025703,0.248733,0.01743,0.097877
2682,0.304984,0.026085,0.169913,0.021484,0.087502
2683,0.383056,0.025667,0.231106,0.017299,0.108984
2684,0.301398,0.029777,0.154039,0.02078,0.096802
2685,0.37636,0.022694,0.246635,0.017038,0.089993
2686,0.304194,0.021428,0.170226,0.02113,0.09141
2687,0.384106,0.023976,0.232252,0.017096,0.110782
2688,0.308687,0.027996,0.15443,0.0212,0.105061
2689,0.387953,0.024906,0.247958,0.017028,0.098061
2690,0.306936,0.02722,0.169484,0.021834,0.088398
2691,0.371766,0.024187,0.230936,0.017159,0.099484
2692,0.300793,0.02598,0.15549,0.021348,0.097975
2693,0.38391,0.024615,0.245996,0.016919,0.09638
2694,0.302876,0.022771,0.16921,0.021328,0.089567
2695,0.371212,0.024389,0.230126,0.016903,0.099794
2696,0.292718,0.025594,0.153955,0.021268,0.091901
2697,0.376773,0.021949,0.246435,0.017554,0.090835
2698,0.308074,0.02328,0.170416,0.021586,0.092792
2699,0.36251,0.022359,0.230706,0.016853,0.092592
2700,0.306848,0.029126,0.154393,0.020789,0.10254
2701,0.391206,0.023791,0.247425,0.016677,0.103313
2702,0.316263,0.027965,0.168978,0.021458,0.097862
2703,0.361818,0.026947,0.232616,0.017052,0.085203
2704,0.308776,0.029749,0.154114,0.021493,0.10342
2705,0.400785,0.022671,0.255966,0.017403,0.104745
2706,0.318372,0.028665,0.170464,0.021232,0.098011
2707,0.360787,0.023352,0.230374,0.016964,0.090097
2708,0.288145,0.020806,0.153671,0.02116,0.092508
2709,0.396437,0.043544,0.245835,0.01711,0.089948
2710,0.3061,0.024144,0.16927,0.021336,0.09135
2711,0.360778,0.022677,0.231877,0.016829,0.089395
2712,0.290316,0.023225,0.15567,0.021008,0.090413
2713,0.405178,0.048314,0.25665,0.017162,0.083052
2714,0.318588,0.023694,0.173008,0.027462,0.094424
2715,0.380206,0.047879,0.236398,0.016994,0.078935
2716,0.318711,0.058628,0.157392,0.02252,0.080171
2717,0.390003,0.047142,0.248023,0.016987,0.077851
2718,0.328448,0.048058,0.169438,0.02119,0.089762
2719,0.379712,0.025958,0.229476,0.016928,0.10735
2720,0.29921,0.03052,0.154028,0.020759,0.093903
2721,0.396141,0.054777,0.250185,0.017442,0.073737
2722,0.337454,0.023314,0.171903,0.036902,0.105335
2723,0.44399,0.047505,0.230518,0.030381,0.135586
2724,0.324755,0.046987,0.15418,0.03033,0.093258
2725,0.399773,0.047228,0.246257,0.01828,0.088008
2726,0.360802,0.049131,0.171836,0.031986,0.107849
2727,0.390608,0.055128,0.232146,0.017129,0.086205
2728,0.312863,0.048992,0.156518,0.021375,0.085978
2729,0.389354,0.0465,0.24729,0.01841,0.077154
2730,0.395159,0.023572,0.17774,0.022446,0.171401
2731,0.374332,0.024806,0.241973,0.017565,0.089988
2732,0.302588,0.048787,0.155648,0.021334,0.076819
2733,0.400882,0.048012,0.262022,0.017066,0.073782
2734,0.306157,0.034484,0.17018,0.0219,0.079593
2735,0.390328,0.054601,0.23237,0.016902,0.086455
2736,0.312111,0.056408,0.152752,0.02253,0.080421
2737,0.404214,0.047716,0.246666,0.017652,0.09218
2738,0.304342,0.023025,0.169556,0.02176,0.090001
2739,0.360401,0.020929,0.228743,0.016813,0.093916
2740,0.299693,0.044454,0.154432,0.021136,0.079671
2741,0.402724,0.044653,0.257988,0.01911,0.080973
2742,0.347355,0.027634,0.170462,0.03186,0.117399
2743,0.383658,0.050107,0.231481,0.016902,0.085168
2744,0.315072,0.047319,0.153703,0.021463,0.092587
2745,0.41962,0.062354,0.247258,0.02543,0.084578
2746,0.313768,0.021578,0.169786,0.02181,0.100594
2747,0.3706,0.024159,0.231837,0.017086,0.097518
2748,0.299871,0.030237,0.154375,0.023257,0.092002
2749,0.402058,0.025512,0.24627,0.025344,0.104932
2750,0.307372,0.0236,0.170448,0.021292,0.092032
2751,0.371142,0.023987,0.231727,0.017008,0.09842
2752,0.299821,0.029999,0.154246,0.021641,0.093935
2753,0.384036,0.023803,0.246403,0.016893,0.096937
2754,0.326816,0.030964,0.17914,0.021042,0.09567
2755,0.362088,0.022504,0.22999,0.017165,0.092429
2756,0.289966,0.023196,0.154983,0.021702,0.090085
2757,0.387788,0.023708,0.246732,0.017239,0.100109
2758,0.315068,0.028196,0.170743,0.02096,0.095169
2759,0.369633,0.023963,0.230683,0.017129,0.097858
2760,0.30884,0.030577,0.153636,0.020926,0.103701
2761,0.380056,0.022018,0.246822,0.017536,0.09368
2762,0.35095,0.028582,0.170083,0.021563,0.130722
2763,0.371141,0.022966,0.229139,0.017097,0.101939
2764,0.298573,0.030347,0.154053,0.021334,0.092839
2765,0.384175,0.023779,0.24686,0.016899,0.096637
2766,0.306102,0.025406,0.169814,0.021244,0.089638
2767,0.395583,0.025724,0.231409,0.016991,0.121459
2768,0.303661,0.027452,0.15405,0.021611,0.100548
2769,0.386825,0.023811,0.2476,0.01727,0.098144
2770,0.32594,0.0285,0.169804,0.024486,0.10315
2771,0.369332,0.024361,0.232172,0.017324,0.095475
2772,0.294323,0.023783,0.15526,0.022535,0.092745
2773,0.387548,0.02876,0.246663,0.017397,0.094728
2774,0.312528,0.024222,0.168964,0.021322,0.09802
2775,0.370372,0.028219,0.229728,0.016775,0.09565
2776,0.290345,0.021264,0.154835,0.021728,0.092518
2777,0.37718,0.025335,0.247404,0.016957,0.087484
2778,0.33324,0.023471,0.16914,0.021416,0.119213
2779,0.368012,0.024945,0.23372,0.017411,0.091936
2780,0.302276,0.025155,0.155743,0.021627,0.099751
2781,0.393459,0.02819,0.248763,0.017293,0.099213
2782,0.316867,0.024386,0.17082,0.021568,0.100093
2783,0.376662,0.027794,0.230579,0.017167,0.101122
2784,0.289138,0.023185,0.153974,0.021565,0.090414
2785,0.375598,0.028374,0.246701,0.017495,0.083028
2786,0.307611,0.026037,0.169356,0.021392,0.090826
2787,0.393062,0.023773,0.25062,0.017827,0.100842
2788,0.30126,0.036582,0.15445,0.021348,0.08888
2789,0.375792,0.022147,0.246965,0.017288,0.089392
2790,0.316635,0.022163,0.1688,0.0212,0.104472
2791,0.38516,0.047904,0.239156,0.016885,0.081215
2792,0.296291,0.023078,0.15495,0.02161,0.096653
2793,0.400255,0.057856,0.248257,0.017088,0.077054
2794,0.309567,0.021952,0.169924,0.025774,0.091917
2795,0.37925,0.025779,0.23079,0.023299,0.099382
2796,0.325171,0.061594,0.159439,0.020953,0.083185
2797,0.420236,0.045293,0.25638,0.01702,0.101543
2798,0.344042,0.043829,0.169024,0.021878,0.109311
2799,0.377931,0.047449,0.231214,0.017464,0.081804
2800,0.31068,0.042923,0.154468,0.020704,0.092585
2801,0.407765,0.048262,0.25704,0.016775,0.085688
2802,0.343971,0.04738,0.17025,0.021606,0.104735
2803,0.392763,0.048112,0.240318,0.027392,0.076941
2804,0.30034,0.02499,0.154147,0.021533,0.09967
2805,0.38019,0.022136,0.246874,0.017672,0.093508
2806,0.314372,0.027858,0.169054,0.021504,0.095956
2807,0.374318,0.020984,0.23055,0.016767,0.106017
2808,0.299391,0.036378,0.155492,0.021628,0.085893
2809,0.3963,0.044259,0.247392,0.016934,0.087715
2810,0.3271,0.051342,0.173132,0.020268,0.082358
2811,0.411588,0.045084,0.232138,0.018557,0.115809
2812,0.30116,0.028245,0.155855,0.021505,0.095555
2813,0.40025,0.05593,0.25011,0.016959,0.077251
2814,0.332158,0.052425,0.171193,0.021902,0.086638
2815,0.38114,0.023676,0.232192,0.01687,0.108402
2816,0.299234,0.025896,0.15366,0.020855,0.098823
2817,0.390461,0.047676,0.246738,0.016865,0.079182
2818,0.336312,0.049572,0.169614,0.021778,0.095348
2819,0.370006,0.047046,0.231718,0.017249,0.073993
2820,0.312958,0.023578,0.161101,0.021855,0.106424
2821,0.380354,0.021875,0.251661,0.017132,0.089686
2822,0.32404,0.049099,0.174622,0.02303,0.077289
2823,0.373176,0.04753,0.233814,0.01755,0.074282
2824,0.289073,0.021158,0.155462,0.021605,0.090848
2825,0.403825,0.055603,0.254528,0.017266,0.076428
2826,0.328386,0.055671,0.169857,0.021651,0.081207
2827,0.385308,0.047928,0.230755,0.017338,0.089287
2828,0.314718,0.022156,0.154792,0.02153,0.11624
2829,0.464314,0.050382,0.259161,0.031308,0.123463
2830,0.308916,0.024106,0.170108,0.023053,0.091649
2831,0.359184,0.02516,0.230228,0.018021,0.085775
2832,0.300533,0.023828,0.154182,0.021392,0.101131
2833,0.397513,0.030537,0.247231,0.01757,0.102175
2834,0.31666,0.021272,0.168806,0.02159,0.104992
2835,0.363092,0.023848,0.230886,0.01736,0.090998
2836,0.328508,0.02387,0.180746,0.022165,0.101727
2837,0.37977,0.024605,0.245993,0.017883,0.091289
2838,0.317482,0.025907,0.169719,0.021494,0.100362
2839,0.361654,0.024558,0.228965,0.01753,0.090601
2840,0.307298,0.025716,0.153119,0.029213,0.09925
2841,0.385945,0.025023,0.24624,0.017372,0.09731
2842,0.304806,0.023144,0.168436,0.021586,0.09164
2843,0.379542,0.024196,0.230599,0.016996,0.107751
2844,0.321308,0.02905,0.165646,0.021813,0.104799
2845,0.395114,0.032303,0.248586,0.0171,0.097125
2846,0.307478,0.025898,0.169448,0.021742,0.09039
2847,0.367421,0.025733,0.230244,0.017005,0.094439
2848,0.296545,0.024598,0.154687,0.021187,0.096073
2849,0.401679,0.024422,0.247492,0.017426,0.112339
2850,0.317434,0.030084,0.170234,0.021042,0.096074
2851,0.382141,0.023762,0.231555,0.017059,0.109765
2852,0.301565,0.028065,0.154508,0.02088,0.098112
2853,0.38066,0.022776,0.249348,0.017131,0.091405
2854,0.306312,0.02306,0.169998,0.022578,0.090676
2855,0.37056,0.025087,0.229078,0.016961,0.099434
2856,0.292957,0.02618,0.154463,0.021077,0.091237
2857,0.377085,0.023116,0.2466,0.017146,0.090223
2858,0.312483,0.023487,0.168734,0.021516,0.098746
2859,0.372456,0.02823,0.230964,0.017333,0.095929
2860,0.28795,0.022181,0.154641,0.021423,0.089705
2861,0.387169,0.024454,0.246542,0.017793,0.09838
2862,0.320234,0.029012,0.170201,0.021206,0.099815
2863,0.369004,0.024406,0.230136,0.016982,0.09748
2864,0.298398,0.028622,0.154633,0.02088,0.094263
2865,0.390746,0.023625,0.246395,0.02309,0.097636
2866,0.306106,0.027231,0.169628,0.021688,0.087559
2867,0.374231,0.023267,0.230501,0.017474,0.102989
2868,0.301596,0.027912,0.154182,0.020997,0.098505
2869,0.393059,0.021803,0.262026,0.017653,0.091577
2870,0.329998,0.024296,0.170142,0.021606,0.113954
2871,0.359394,0.02425,0.2308,0.017596,0.086748
2872,0.308012,0.022484,0.155752,0.021635,0.108141
2873,0.395107,0.027813,0.247143,0.01648,0.103671
2874,0.338004,0.056978,0.17626,0.022728,0.082038
2875,0.375718,0.050049,0.236302,0.016684,0.072683
2876,0.313731,0.048467,0.155023,0.021615,0.088626
2877,0.413236,0.021713,0.248284,0.040653,0.102586
2878,0.320316,0.022271,0.172776,0.021357,0.103912
2879,0.386758,0.047785,0.233205,0.016745,0.089023
2880,0.2994,0.04844,0.153598,0.022285,0.075077
2881,0.401713,0.048238,0.246612,0.017432,0.089431
2882,0.314802,0.031666,0.169656,0.021162,0.092318
2883,0.390275,0.0564,0.24047,0.017275,0.07613
2884,0.307258,0.049313,0.159156,0.022805,0.075984
2885,0.377443,0.02339,0.248162,0.017069,0.088822
2886,0.33814,0.030851,0.169726,0.0214,0.116163
2887,0.382334,0.043535,0.230314,0.017414,0.091071
2888,0.317771,0.0443,0.162904,0.021075,0.089492
2889,0.388348,0.023705,0.253773,0.017683,0.093187
2890,0.328198,0.056999,0.17163,0.022242,0.077327
2891,0.38149,0.046796,0.231349,0.017599,0.085746
2892,0.322145,0.069302,0.155267,0.02245,0.075126
2893,0.389135,0.047492,0.25208,0.016821,0.072742
2894,0.313098,0.023281,0.172476,0.021748,0.095593
2895,0.379347,0.048665,0.230653,0.016868,0.083161
2896,0.31376,0.057282,0.152395,0.022458,0.081625
2897,0.395688,0.047406,0.257778,0.017256,0.073248
2898,0.321433,0.024289,0.17084,0.021969,0.104335
2899,0.376645,0.050669,0.233625,0.017288,0.075063
2900,0.29116,0.022498,0.155321,0.021062,0.092279
2901,0.393876,0.055953,0.246772,0.017645,0.073506
2902,0.330839,0.053631,0.171154,0.021884,0.08417
2903,0.383115,0.030935,0.231377,0.017558,0.103245
2904,0.318236,0.048528,0.161203,0.022862,0.085643
2905,0.395425,0.023993,0.248154,0.017224,0.106054
2906,0.330306,0.024564,0.170656,0.031554,0.103532
2907,0.385035,0.056301,0.233375,0.017025,0.078334
2908,0.290263,0.021887,0.154852,0.021294,0.09223
2909,0.387998,0.048662,0.24719,0.016927,0.075219
2910,0.337068,0.047494,0.182368,0.03057,0.076636
2911,0.391183,0.049429,0.244083,0.017118,0.080553
2912,0.312875,0.033547,0.155927,0.022995,0.100406
2913,0.407835,0.055396,0.247091,0.017447,0.087901
2914,0.302738,0.023574,0.169908,0.022098,0.087158
2915,0.372485,0.024179,0.231614,0.016963,0.099729
2916,0.287727,0.025857,0.154032,0.021294,0.086544
2917,0.394822,0.023419,0.246822,0.016914,0.107667
2918,0.312968,0.026206,0.17059,0.022098,0.094074
2919,0.371748,0.024937,0.23061,0.017839,0.098362
2920,0.29987,0.030485,0.155393,0.020865,0.093127
2921,0.377276,0.021805,0.246724,0.017137,0.09161
2922,0.326134,0.0238,0.170294,0.021446,0.110594
2923,0.3682,0.027896,0.228985,0.017144,0.094175
2924,0.29164,0.022668,0.154101,0.021517,0.093354
2925,0.385262,0.022088,0.246816,0.01723,0.099128
2926,0.308455,0.02264,0.170303,0.021569,0.093943
2927,0.364973,0.024893,0.231225,0.017322,0.091533
2928,0.290188,0.023024,0.153984,0.021658,0.091522
2929,0.374884,0.021927,0.24761,0.016948,0.088399
2930,0.323614,0.024732,0.169502,0.021186,0.108194
2931,0.370973,0.04216,0.23136,0.017409,0.080044
2932,0.300727,0.024703,0.154418,0.021304,0.100302
2933,0.397446,0.025553,0.24835,0.01742,0.106123
2934,0.315686,0.028331,0.16948,0.02125,0.096625
2935,0.369272,0.022721,0.230383,0.024081,0.092087
2936,0.298881,0.02462,0.154505,0.021878,0.097878
2937,0.387941,0.033848,0.246607,0.017302,0.090184
2938,0.315162,0.02362,0.169048,0.021938,0.100556
2939,0.377316,0.028246,0.22984,0.01726,0.10197
2940,0.28917,0.022192,0.154609,0.021365,0.091004
2941,0.376245,0.024667,0.247708,0.017425,0.086445
2942,0.31038,0.023006,0.171146,0.021736,0.094492
2943,0.395186,0.030869,0.232294,0.017811,0.114212
2944,0.292691,0.0254,0.15562,0.021569,0.090102
2945,0.375556,0.021866,0.247213,0.017261,0.089216
2946,0.32486,0.029856,0.17051,0.020852,0.103642
2947,0.366574,0.023829,0.229688,0.01733,0.095727
2948,0.287347,0.024498,0.153894,0.021478,0.087477
2949,0.400713,0.024924,0.247168,0.017507,0.111114
2950,0.316264,0.02806,0.169122,0.02145,0.097632
2951,0.375249,0.02464,0.231736,0.017766,0.101107
2952,0.296963,0.028654,0.155252,0.022338,0.090719
2953,0.398066,0.024549,0.248589,0.017589,0.107339
2954,0.325416,0.02871,0.169656,0.02175,0.1053
2955,0.36125,0.022522,0.231557,0.017597,0.089574
2956,0.307085,0.027983,0.154221,0.021233,0.103648
2957,0.40331,0.025926,0.248217,0.017189,0.111978
2958,0.31256,0.028328,0.169512,0.021412,0.093308
2959,0.385334,0.02262,0.257768,0.017841,0.087105
2960,0.293913,0.020463,0.155091,0.02282,0.095539
2961,0.401858,0.042371,0.246713,0.017434,0.09534
2962,0.315828,0.04243,0.169814,0.021736,0.081848
2963,0.384634,0.044471,0.243568,0.019319,0.077276
2964,0.299034,0.041879,0.157512,0.021275,0.078368
2965,0.387853,0.042125,0.247781,0.017933,0.080014
2966,0.314172,0.041701,0.173394,0.021206,0.077871
2967,0.365259,0.02424,0.230396,0.018042,0.092581
2968,0.302275,0.022745,0.154985,0.030384,0.094161
2969,0.388322,0.024579,0.246415,0.017633,0.099695
2970,0.313642,0.04097,0.168582,0.021222,0.082868
2971,0.363752,0.041891,0.22891,0.018451,0.0745
2972,0.29436,0.040331,0.1549,0.021508,0.077621
2973,0.399407,0.044747,0.246875,0.01785,0.089935
2974,0.320745,0.044412,0.169875,0.021118,0.08534
2975,0.375361,0.04527,0.230446,0.017474,0.082171
2976,0.292543,0.021726,0.155141,0.021516,0.09416
2977,0.40214,0.024592,0.251924,0.017504,0.10812
2978,0.327746,0.031847,0.169118,0.022021,0.10476
2979,0.396168,0.048343,0.231418,0.017295,0.099112
2980,0.31768,0.048275,0.160927,0.03027,0.078208
2981,0.415961,0.04886,0.258405,0.017032,0.091664
2982,0.323045,0.047053,0.175488,0.022522,0.077982
2983,0.383346,0.047384,0.231914,0.017777,0.086271
2984,0.289586,0.022159,0.155523,0.02094,0.090964
2985,0.404028,0.062824,0.247594,0.017863,0.075747
2986,0.3456,0.047484,0.183412,0.02173,0.092974
2987,0.361042,0.023062,0.230959,0.017352,0.089669
2988,0.289358,0.021397,0.154533,0.021368,0.09206
2989,0.406302,0.05252,0.244897,0.017927,0.090958
2990,0.319404,0.0449,0.169446,0.021324,0.083734
2991,0.389658,0.043699,0.232335,0.017585,0.096039
2992,0.308918,0.044672,0.154325,0.021138,0.088783
2993,0.388606,0.027833,0.247594,0.018004,0.095175
2994,0.306262,0.025033,0.17109,0.02195,0.088189
2995,0.358548,0.02151,0.230795,0.017096,0.089147
2996,0.299432,0.022843,0.153875,0.021302,0.101412
2997,0.405385,0.048401,0.26536,0.017295,0.074329
2998,0.343088,0.026595,0.170264,0.032268,0.113961
2999,0.393842,0.052007,0.23293,0.01828,0.090625
3000,0.29094,0.02206,0.156022,0.021602,0.091256
3001,0.398483,0.025037,0.246498,0.018109,0.108839
3002,0.322575,0.027583,0.169545,0.021967,0.10348
3003,0.376178,0.024443,0.230202,0.017179,0.104354
3004,0.29072,0.020706,0.154308,0.021844,0.093862
3005,0.380445,0.024532,0.245905,0.023737,0.086271
3006,0.310525,0.021773,0.169113,0.02195,0.097689
3007,0.381716,0.023653,0.23379,0.016946,0.107327
3008,0.292638,0.024589,0.15501,0.021583,0.091456
3009,0.389263,0.027029,0.247038,0.016862,0.098334
3010,0.325547,0.030035,0.170111,0.02112,0.104281
3011,0.370886,0.025254,0.22961,0.017499,0.098523
3012,0.305803,0.02822,0.15406,0.021493,0.10203
3013,0.393606,0.024533,0.24677,0.017076,0.105227
3014,0.301339,0.023944,0.169246,0.021276,0.086873
3015,0.361647,0.023112,0.232636,0.017112,0.088787
3016,0.302337,0.021995,0.15391,0.021577,0.104855
3017,0.377443,0.02466,0.247746,0.016964,0.088073
3018,0.34285,0.026009,0.172636,0.022798,0.121407
3019,0.362089,0.025008,0.231628,0.017605,0.087848
3020,0.288917,0.023465,0.154422,0.021557,0.089473
3021,0.375139,0.022191,0.246775,0.016912,0.089261
3022,0.314938,0.025431,0.168598,0.021572,0.099337
3023,0.363848,0.024494,0.2324,0.017261,0.089693
3024,0.290102,0.022983,0.15435,0.021537,0.091232
3025,0.399585,0.03102,0.246687,0.017568,0.10431
3026,0.33664,0.025867,0.168853,0.037517,0.104403
3027,0.369325,0.02557,0.231774,0.01764,0.094341
3028,0.290423,0.022181,0.153966,0.022122,0.092154
3029,0.387985,0.024546,0.248015,0.017262,0.098162
3030,0.317043,0.028272,0.169091,0.021444,0.098236
3031,0.360988,0.022173,0.231284,0.017499,0.090032
3032,0.288804,0.021884,0.154612,0.021413,0.090895
3033,0.394801,0.023927,0.247365,0.01692,0.106589
3034,0.314822,0.027078,0.169886,0.021292,0.096566
3035,0.41359,0.028631,0.242272,0.017244,0.125443
3036,0.29687,0.023682,0.153679,0.021527,0.097982
3037,0.404519,0.038769,0.246109,0.017588,0.102053
3038,0.306238,0.024738,0.168584,0.021366,0.09155
3039,0.373699,0.03233,0.232314,0.017488,0.091567
3040,0.301579,0.027718,0.156001,0.021485,0.096375
3041,0.375688,0.021711,0.246342,0.01715,0.090485
3042,0.305671,0.02571,0.17139,0.021488,0.087083
3043,0.3699,0.02422,0.231015,0.018013,0.096652
3044,0.289762,0.020568,0.154168,0.021793,0.093233
3045,0.378706,0.027048,0.249168,0.016975,0.085515
3046,0.328923,0.049148,0.178268,0.022522,0.078985
3047,0.382988,0.024342,0.232052,0.017014,0.10958
3048,0.29571,0.024978,0.155034,0.021758,0.09394
3049,0.396142,0.057049,0.246615,0.017907,0.074571
3050,0.311749,0.022033,0.17,0.025353,0.094363
3051,0.395749,0.056451,0.233333,0.024669,0.081296
3052,0.307968,0.02579,0.155244,0.021776,0.105158
3053,0.394315,0.024776,0.252949,0.017318,0.099272
3054,0.332197,0.048173,0.17506,0.022684,0.08628
3055,0.384659,0.047928,0.232866,0.017117,0.086748
3056,0.309158,0.047478,0.162442,0.022632,0.076606
3057,0.389859,0.047689,0.249475,0.017442,0.075253
3058,0.340395,0.038913,0.171565,0.027609,0.102308
3059,0.387958,0.050238,0.238181,0.018619,0.08092
3060,0.301932,0.029573,0.155895,0.02158,0.094884
3061,0.389093,0.049343,0.2477,0.017755,0.074295
3062,0.327076,0.023229,0.170251,0.02165,0.111946
3063,0.377794,0.0464,0.230926,0.016997,0.083471
3064,0.313848,0.04647,0.153828,0.021359,0.092191
3065,0.39963,0.048854,0.247289,0.016962,0.086525
3066,0.30195,0.022253,0.169164,0.021024,0.089509
3067,0.371334,0.024868,0.230314,0.016743,0.099409
3068,0.312937,0.03542,0.156237,0.031605,0.089675
3069,0.40923,0.046983,0.252912,0.017229,0.092106
3070,0.32838,0.049185,0.177296,0.022782,0.079117
3071,0.401062,0.047482,0.238926,0.016778,0.097876
3072,0.32973,0.053365,0.15951,0.02277,0.094085
3073,0.394558,0.048681,0.250296,0.017066,0.078515
3074,0.32144,0.049606,0.171705,0.022763,0.077366
3075,0.360428,0.022048,0.23127,0.017076,0.090034
3076,0.299728,0.023928,0.154348,0.02929,0.092162
3077,0.386432,0.046918,0.245964,0.017184,0.076366
3078,0.319333,0.049111,0.170697,0.022375,0.07715
3079,0.383364,0.055149,0.231392,0.017805,0.079018
3080,0.309912,0.023966,0.154504,0.02158,0.109862
3081,0.409468,0.064438,0.245696,0.017569,0.081765
3082,0.327482,0.045534,0.170148,0.02127,0.09053
3083,0.379142,0.025371,0.230618,0.017111,0.106042
3084,0.331101,0.02809,0.155139,0.022771,0.125101
3085,0.377332,0.022566,0.247267,0.017446,0.090053
3086,0.317354,0.023575,0.169686,0.021458,0.102635
3087,0.364526,0.024706,0.232198,0.017324,0.090298
3088,0.290492,0.022001,0.154997,0.021475,0.092019
3089,0.396317,0.025312,0.245767,0.017404,0.107834
3090,0.309688,0.02483,0.1697,0.021334,0.093824
3091,0.37023,0.024308,0.230115,0.018138,0.097669
3092,0.309716,0.024777,0.154843,0.02193,0.108166
3093,0.379283,0.023217,0.247136,0.01735,0.09158
3094,0.323364,0.028436,0.169666,0.02112,0.104142
3095,0.37333,0.021968,0.230022,0.017055,0.104285
3096,0.309385,0.030175,0.156437,0.029455,0.093318
3097,0.400685,0.024072,0.246288,0.016966,0.113359
3098,0.313372,0.028087,0.170562,0.021534,0.093189
3099,0.370808,0.024033,0.230608,0.017113,0.099054
3100,0.3097,0.030066,0.163364,0.021088,0.095182
3101,0.403808,0.025372,0.258381,0.017419,0.102636
3102,0.315615,0.03105,0.169675,0.021436,0.093454
3103,0.37085,0.025096,0.229881,0.017053,0.09882
3104,0.297976,0.029116,0.155652,0.021564,0.091644
3105,0.373678,0.022428,0.246436,0.017326,0.087488
3106,0.31707,0.024174,0.169762,0.021728,0.101406
3107,0.378768,0.02847,0.2316,0.017019,0.101679
3108,0.300711,0.024011,0.154654,0.021669,0.100377
3109,0.378525,0.024454,0.248243,0.017829,0.087999
3110,0.30625,0.022357,0.170181,0.0216,0.092112
3111,0.35993,0.022136,0.231574,0.017211,0.089009
3112,0.298076,0.024042,0.154263,0.021285,0.098486
3113,0.374892,0.024425,0.246293,0.017313,0.086861
3114,0.313468,0.023663,0.169074,0.021134,0.099597
3115,0.372895,0.025114,0.231052,0.017232,0.099497
3116,0.290292,0.022001,0.154614,0.021027,0.09265
3117,0.396568,0.022206,0.247235,0.016898,0.110229
3118,0.313328,0.022364,0.172902,0.021228,0.096834
3119,0.361364,0.022059,0.229528,0.017279,0.092498
3120,0.289976,0.022674,0.154015,0.021256,0.092031
3121,0.379387,0.02197,0.246248,0.023049,0.08812
3122,0.305917,0.022468,0.173788,0.021117,0.088544
3123,0.359024,0.022407,0.23027,0.017116,0.089231
3124,0.299224,0.02804,0.153904,0.0211,0.09618
3125,0.375403,0.02256,0.246466,0.017512,0.088865
3126,0.321118,0.021238,0.173472,0.02134,0.105068
3127,0.373423,0.02423,0.232306,0.017175,0.099712
3128,0.29063,0.026124,0.154334,0.020964,0.089208
3129,0.397405,0.048716,0.248915,0.017156,0.082618
3130,0.321438,0.03129,0.170165,0.02091,0.099073
3131,0.390074,0.056029,0.232431,0.016918,0.084696
3132,0.311704,0.04915,0.154562,0.022737,0.085255
3133,0.386605,0.048491,0.246847,0.017341,0.073926
3134,0.319656,0.025457,0.170818,0.021603,0.101778
3135,0.384096,0.033018,0.247374,0.017161,0.086543
3136,0.312831,0.059059,0.154235,0.02139,0.078147
3137,0.401663,0.056623,0.247693,0.016879,0.080468
3138,0.323851,0.0472,0.169665,0.021459,0.085527
3139,0.37719,0.049724,0.236662,0.016718,0.074086
3140,0.301596,0.049054,0.15419,0.022932,0.07542
3141,0.394511,0.047138,0.251091,0.01727,0.079012
3142,0.326774,0.023143,0.171094,0.021268,0.111269
3143,0.36626,0.02267,0.230664,0.017499,0.095427
3144,0.29791,0.023487,0.154947,0.021568,0.097908
3145,0.401572,0.046468,0.247273,0.017197,0.090634
3146,0.333569,0.057373,0.172629,0.022926,0.080641
3147,0.388475,0.054927,0.24334,0.01702,0.073188
3148,0.309617,0.050854,0.154631,0.021723,0.082409
3149,0.388498,0.048006,0.25071,0.016919,0.072863
3150,0.33166,0.050034,0.17655,0.022233,0.082843
3151,0.382718,0.02424,0.241066,0.017485,0.099927
3152,0.291966,0.027076,0.154672,0.021508,0.08871
3153,0.405662,0.047963,0.24751,0.017645,0.092544
3154,0.306575,0.021879,0.169705,0.02092,0.094071
3155,0.375038,0.047821,0.231616,0.017075,0.078526
3156,0.302292,0.043865,0.153814,0.020852,0.083761
3157,0.395566,0.043671,0.247935,0.017194,0.086766
3158,0.321483,0.045321,0.170867,0.020717,0.084578
3159,0.412566,0.031084,0.25437,0.032426,0.094686
3160,0.314658,0.050525,0.154866,0.02183,0.087437
3161,0.388495,0.02732,0.247133,0.016824,0.097218
3162,0.328433,0.044829,0.169019,0.0212,0.093385
3163,0.371288,0.04596,0.231067,0.017068,0.077193
3164,0.319022,0.047511,0.164624,0.02137,0.085517
3165,0.412679,0.049332,0.265287,0.016688,0.081372
3166,0.329654,0.047529,0.174984,0.03043,0.076711
3167,0.37392,0.024229,0.232111,0.017774,0.099806
3168,0.293066,0.022532,0.155234,0.022236,0.093064
3169,0.395304,0.023821,0.24682,0.017742,0.106921
3170,0.307968,0.02499,0.170253,0.021348,0.091377
3171,0.370733,0.024517,0.230703,0.017036,0.098477
