backend,sample,N,E,h2d_ms,prep_ms,graph_ms,forward_ms,d2h_ms,compute_ms,transfer_ms,e2e_ms
gpu_eager,879,26,144,0.03174399957060814,0.10367999970912933,0.2845120131969452,1.2063360214233398,0.03907199949026108,1.5945280343294144,0.07081599906086922,1.6653440333902836
gpu_eager,880,30,158,0.032127998769283295,0.10547199845314026,0.289792001247406,1.2052160501480103,0.03884800150990486,1.6004800498485565,0.07097600027918816,1.6714560501277447
gpu_eager,881,27,68,0.034143999218940735,0.10652799904346466,0.2906239926815033,1.2093440294265747,0.038495998829603195,1.6064960211515427,0.07263999804854393,1.6791360192000866
gpu_eager,882,39,322,0.03548799827694893,0.10547199845314026,0.28569599986076355,1.210368037223816,0.03888000175356865,1.6015360355377197,0.07436800003051758,1.6759040355682373
gpu_eager,883,36,236,0.0323840007185936,0.10444799810647964,0.28672000765800476,1.2195839881896973,0.03936000168323517,1.6107519939541817,0.07174400240182877,1.6824959963560104
gpu_eager,884,47,346,0.03187200054526329,0.10444799810647964,0.28352001309394836,1.206272006034851,0.04556800052523613,1.594240017235279,0.07744000107049942,1.6716800183057785
gpu_eager,885,35,256,0.03311999887228012,0.10547199845314026,0.283488005399704,1.2091840505599976,0.038975998759269714,1.5981440544128418,0.07209599763154984,1.6702400520443916
gpu_eager,886,76,624,0.034591998904943466,0.11350400000810623,0.2836480140686035,1.2267520427703857,0.03999999910593033,1.6239040568470955,0.0745919980108738,1.6984960548579693
gpu_eager,887,32,124,0.03542400151491165,0.10534399747848511,0.2887679934501648,1.2052479982376099,0.03929600119590759,1.5993599891662598,0.07472000271081924,1.674079991877079
gpu_eager,888,25,98,0.03388800099492073,0.10543999820947647,0.2900480031967163,1.2042239904403687,0.03936000168323517,1.5997119918465614,0.0732480026781559,1.6729599945247173
gpu_eager,889,48,342,0.03516799956560135,0.10521599650382996,0.29183998703956604,1.21343994140625,0.038975998759269714,1.610495924949646,0.07414399832487106,1.684639923274517
gpu_eager,890,30,192,0.031936001032590866,0.10527999699115753,0.28569599986076355,1.2113920450210571,0.03916800022125244,1.6023680418729782,0.07110400125384331,1.6734720431268215
gpu_eager,891,43,276,0.03513599932193756,0.1064319983124733,0.2836480140686035,1.2206079959869385,0.03939199820160866,1.6106880083680153,0.07452799752354622,1.6852160058915615
gpu_eager,892,29,94,0.03519999980926514,0.10652799904346466,0.28271999955177307,1.2083840370178223,0.044895999133586884,1.59763203561306,0.08009599894285202,1.677728034555912
gpu_eager,893,50,448,0.03481600061058998,0.10662399977445602,0.28384000062942505,1.2123199701309204,0.040383998304605484,1.6027839705348015,0.07519999891519547,1.677983969449997
gpu_eager,894,29,142,0.03324799984693527,0.10649599879980087,0.2836480140686035,1.2051520347595215,0.039712000638246536,1.5952960476279259,0.07296000048518181,1.6682560481131077
gpu_eager,895,40,200,0.0326399989426136,0.10639999806880951,0.285535991191864,1.2082879543304443,0.03846399858593941,1.6002239435911179,0.07110399752855301,1.6713279411196709
gpu_eager,896,29,116,0.03094400092959404,0.10547199845314026,0.2898559868335724,1.2071679830551147,0.03920000046491623,1.6024959683418274,0.07014400139451027,1.6726399697363377
gpu_eager,897,17,20,0.031328000128269196,0.10342399775981903,0.2908160090446472,1.227776050567627,0.03907199949026108,1.6220160573720932,0.07039999961853027,1.6924160569906235
gpu_eager,898,19,72,0.0315839983522892,0.1045759990811348,0.31436800956726074,1.2249280214309692,0.03936000168323517,1.6438720300793648,0.07094400003552437,1.7148160301148891
gpu_eager,899,36,150,0.03510399907827377,0.10630399733781815,0.28672000765800476,1.2152639627456665,0.03903999924659729,1.6082879677414894,0.07414399832487106,1.6824319660663605
gpu_eager,900,21,60,0.032416000962257385,0.10547199845314026,0.28489598631858826,1.2072319984436035,0.039872001856565475,1.597599983215332,0.07228800281882286,1.669887986034155
gpu_eager,901,38,178,0.031168000772595406,0.10649599879980087,0.2847679853439331,1.206272006034851,0.039264000952243805,1.597535990178585,0.07043200172483921,1.6679679919034243
gpu_eager,902,50,464,0.03932800143957138,0.10547199845314026,0.28569599986076355,1.2093440294265747,0.039264000952243805,1.6005120277404785,0.07859200239181519,1.6791040301322937
gpu_eager,903,31,128,0.03126399964094162,0.11059200018644333,0.28672000765800476,1.2052479982376099,0.03961599990725517,1.602560006082058,0.07087999954819679,1.6734400056302547
gpu_eager,904,35,212,0.03139200061559677,0.10444799810647964,0.2908160090446472,1.2093440294265747,0.03862399980425835,1.6046080365777016,0.07001600041985512,1.6746240369975567
gpu_eager,905,30,162,0.03440000116825104,0.10547199845314026,0.2879360020160675,1.2113920450210571,0.038495998829603195,1.604800045490265,0.07289599999785423,1.6776960454881191
gpu_eager,906,36,108,0.03471999987959862,0.10751999914646149,0.2877439856529236,1.2165119647979736,0.03984000161290169,1.6117759495973587,0.0745600014925003,1.686335951089859
gpu_eager,907,14,24,0.030880000442266464,0.10559999942779541,0.2754879891872406,1.2287360429763794,0.03999999910593033,1.6098240315914154,0.07087999954819679,1.6807040311396122
gpu_eager,908,50,326,0.03311999887228012,0.10547199845314026,0.2845759987831116,1.2104640007019043,0.04064000025391579,1.6005119979381561,0.07375999912619591,1.674271997064352
gpu_eager,909,30,156,0.03187200054526329,0.10623999685049057,0.2826240062713623,1.2124160528182983,0.04012800008058548,1.6012800559401512,0.07200000062584877,1.673280056566
gpu_eager,910,90,920,0.04243199899792671,0.10649599879980087,0.283488005399704,1.3209600448608398,0.038495998829603195,1.7109440490603447,0.08092799782752991,1.7918720468878746
gpu_eager,911,56,400,0.04064000025391579,0.10649599879980087,0.29286399483680725,1.2154879570007324,0.04009599983692169,1.6148479506373405,0.08073600009083748,1.695583950728178
gpu_eager,912,30,108,0.031199999153614044,0.11264000087976456,0.28467199206352234,1.2042239904403687,0.03843199834227562,1.6015359833836555,0.06963199749588966,1.6711679808795452
gpu_eager,913,50,698,0.04092799872159958,0.10630399733781815,0.3104639947414398,1.2216320037841797,0.03923200070858002,1.6383999958634377,0.0801599994301796,1.7185599952936172
gpu_eager,914,37,182,0.03488000109791756,0.10547199845314026,0.2887679934501648,1.2052479982376099,0.03888000175356865,1.599487990140915,0.0737600028514862,1.6732479929924011
gpu_eager,915,30,132,0.03203200176358223,0.10547199845314026,0.290912002325058,1.2042239904403687,0.039135999977588654,1.600607991218567,0.07116800174117088,1.6717759929597378
gpu_eager,916,63,398,0.03190400078892708,0.10444799810647964,0.2855679988861084,1.2175359725952148,0.040832001715898514,1.6075519695878029,0.07273600250482559,1.6802879720926285
gpu_eager,917,36,156,0.031488001346588135,0.10444799810647964,0.28543999791145325,1.2083840370178223,0.038943998515605927,1.5982720330357552,0.07043199986219406,1.6687040328979492
gpu_eager,918,30,264,0.03436800092458725,0.10547199845314026,0.2836480140686035,1.2247999906539917,0.0459199994802475,1.6139200031757355,0.08028800040483475,1.6942080035805702
gpu_eager,919,73,1408,0.03519999980926514,0.10649599879980087,0.28387200832366943,1.329408049583435,0.046751998364925385,1.7197760567069054,0.08195199817419052,1.8017280548810959
gpu_eager,920,23,154,0.03446400165557861,0.10569600015878677,0.2826240062713623,1.206272006034851,0.038176000118255615,1.5945920124650002,0.07264000177383423,1.6672320142388344
gpu_eager,921,35,162,0.03340800106525421,0.1106560006737709,0.2845759987831116,1.2072960138320923,0.03964800015091896,1.6025280132889748,0.07305600121617317,1.675584014505148
gpu_eager,922,47,214,0.03139200061559677,0.10444799810647964,0.31756800413131714,1.2154560089111328,0.039423998445272446,1.6374720111489296,0.07081599906086922,1.7082880102097988
gpu_eager,923,32,142,0.034591998904943466,0.10547199845314026,0.30003198981285095,1.2052479982376099,0.03868800029158592,1.610751986503601,0.07327999919652939,1.6840319857001305
gpu_eager,924,81,872,0.03561599925160408,0.10649599879980087,0.2908160090446472,1.2944320440292358,0.040031999349594116,1.691744051873684,0.0756479986011982,1.7673920504748821
gpu_eager,925,42,354,0.03244800120592117,0.10547199845314026,0.289792001247406,1.2095040082931519,0.03932800143957138,1.6047680079936981,0.07177600264549255,1.6765440106391907
gpu_eager,926,39,216,0.03129599988460541,0.10444799810647964,0.2834559977054596,1.2113920450210571,0.039712000638246536,1.5992960408329964,0.07100800052285194,1.6703040413558483
gpu_eager,927,46,388,0.031808000057935715,0.10364799946546555,0.2836480140686035,1.210368037223816,0.04012800008058548,1.597664050757885,0.0719360001385212,1.6696000508964062
gpu_eager,928,56,330,0.03232000023126602,0.10543999820947647,0.28467199206352234,1.2072960138320923,0.03929600119590759,1.597408004105091,0.07161600142717361,1.6690240055322647
gpu_eager,929,38,170,0.03206399828195572,0.10543999820947647,0.2826240062713623,1.218559980392456,0.039103999733924866,1.6066239848732948,0.07116799801588058,1.6777919828891754
gpu_eager,930,42,274,0.031808000057935715,0.11260800063610077,0.28569599986076355,1.2083200216293335,0.03936000168323517,1.6066240221261978,0.07116800174117088,1.6777920238673687
gpu_eager,931,58,428,0.030848000198602676,0.10547199845314026,0.29286399483680725,1.212448000907898,0.03903999924659729,1.6107839941978455,0.06988799944519997,1.6806719936430454
gpu_eager,932,45,332,0.0344959981739521,0.10550399869680405,0.29283198714256287,1.2298239469528198,0.039264000952243805,1.6281599327921867,0.07375999912619591,1.7019199319183826
gpu_eager,933,28,148,0.03097599931061268,0.10540799796581268,0.29286399483680725,1.210528016090393,0.0390079990029335,1.608800008893013,0.06998399831354618,1.6787840072065592
gpu_eager,934,41,218,0.031647998839616776,0.10547199845314026,0.2845759987831116,1.21343994140625,0.039135999977588654,1.6034879386425018,0.07078399881720543,1.6742719374597073
gpu_eager,935,36,240,0.031647998839616776,0.10524799674749374,0.2815999984741211,1.210368037223816,0.0387520007789135,1.5972160324454308,0.07039999961853027,1.667616032063961
gpu_eager,936,18,86,0.030912000685930252,0.10524799674749374,0.28467199206352234,1.2196799516677856,0.04473600164055824,1.6095999404788017,0.0756480023264885,1.6852479428052902
gpu_eager,937,30,194,0.03206399828195572,0.10547199845314026,0.28467199206352234,1.2042239904403687,0.03936000168323517,1.5943679809570312,0.07142399996519089,1.6657919809222221
gpu_eager,938,35,142,0.035071998834609985,0.11161600053310394,0.2856000065803528,1.2031999826431274,0.03884800150990486,1.6004159897565842,0.07392000034451485,1.674335990101099
gpu_eager,939,28,174,0.03126399964094162,0.10342399775981903,0.29286399483680725,1.206272006034851,0.040672000497579575,1.6025599986314774,0.0719360001385212,1.6744959987699986
gpu_eager,940,105,1866,0.03625600039958954,0.10547199845314026,0.2927359938621521,1.4008320569992065,0.04041599854826927,1.799040049314499,0.07667199894785881,1.8757120482623577
gpu_eager,941,40,192,0.030912000685930252,0.10444799810647964,0.289792001247406,1.206272006034851,0.03836800158023834,1.6005120053887367,0.0692800022661686,1.6697920076549053
gpu_eager,942,42,160,0.03167999908328056,0.10345599800348282,0.289792001247406,1.2021759748458862,0.03951999917626381,1.595423974096775,0.07119999825954437,1.6666239723563194
gpu_eager,943,59,410,0.03174399957060814,0.10438399761915207,0.2836480140686035,1.2164160013198853,0.038975998759269714,1.6044480130076408,0.07071999832987785,1.6751680113375187
gpu_eager,944,24,68,0.03155200183391571,0.10444799810647964,0.3070079982280731,1.2144639492034912,0.039455998688936234,1.625919945538044,0.07100800052285194,1.696927946060896
gpu_eager,945,30,146,0.03200000151991844,0.10547199845314026,0.28569599986076355,1.2083200216293335,0.03951999917626381,1.5994880199432373,0.07152000069618225,1.6710080206394196
gpu_eager,946,69,1248,0.031968001276254654,0.10547199845314026,0.28569599986076355,1.3148159980773926,0.04025600105524063,1.7059839963912964,0.07222400233149529,1.7782079987227917
gpu_eager,947,17,54,0.03174399957060814,0.10547199845314026,0.2845439910888672,1.2166399955749512,0.03923200070858002,1.6066559851169586,0.07097600027918816,1.6776319853961468
gpu_eager,948,31,128,0.036448001861572266,0.10649599879980087,0.28569599986076355,1.2042239904403687,0.03811199963092804,1.596415989100933,0.0745600014925003,1.6709759905934334
gpu_eager,949,41,278,0.031168000772595406,0.11161600053310394,0.286624014377594,1.2042239904403687,0.03999999910593033,1.6024640053510666,0.07116799987852573,1.6736320052295923
gpu_eager,950,61,400,0.03500799834728241,0.10547199845314026,0.2908160090446472,1.2094080448150635,0.038336001336574554,1.605696052312851,0.07334399968385696,1.679040051996708
gpu_eager,951,54,384,0.03232000023126602,0.10547199845314026,0.28886398673057556,1.206272006034851,0.0395519994199276,1.600607991218567,0.07187199965119362,1.6724799908697605
gpu_eager,952,34,166,0.03379200026392937,0.10547199845314026,0.2824319899082184,1.2216960191726685,0.04057599976658821,1.609600007534027,0.07436800003051758,1.6839680075645447
gpu_eager,953,75,1054,0.03174399957060814,0.1056319996714592,0.28547200560569763,1.332095980644226,0.03964800015091896,1.723199985921383,0.0713919997215271,1.79459198564291
gpu_eager,954,34,132,0.03452799841761589,0.10547199845314026,0.2826240062713623,1.2155840396881104,0.03916800022125244,1.603680044412613,0.07369599863886833,1.6773760430514812
gpu_eager,955,37,426,0.031936001032590866,0.10444799810647964,0.28755199909210205,1.21343994140625,0.03920000046491623,1.6054399386048317,0.0711360014975071,1.6765759401023388
gpu_eager,956,25,100,0.031647998839616776,0.10649599879980087,0.2847999930381775,1.210368037223816,0.039872001856565475,1.6016640290617943,0.07152000069618225,1.6731840297579765
gpu_eager,957,69,912,0.04163200035691261,0.10764800012111664,0.2847999930381775,1.2391999959945679,0.039744000881910324,1.631647989153862,0.08137600123882294,1.713023990392685
gpu_eager,958,61,638,0.03392000123858452,0.11366400122642517,0.28569599986076355,1.2278720140457153,0.03868800029158592,1.627232015132904,0.07260800153017044,1.6998400166630745
gpu_eager,959,31,136,0.03174399957060814,0.10438399761915207,0.29183998703956604,1.2165119647979736,0.03907199949026108,1.6127359494566917,0.07081599906086922,1.683551948517561
gpu_eager,960,41,212,0.03209599852561951,0.10639999806880951,0.28889599442481995,1.2053120136260986,0.03932800143957138,1.600608006119728,0.07142399996519089,1.672032006084919
gpu_eager,961,32,254,0.031007999554276466,0.1042879968881607,0.2887679934501648,1.2124160528182983,0.0390079990029335,1.6054720431566238,0.07001599855720997,1.6754880417138338
gpu_eager,962,31,98,0.031007999554276466,0.1085439994931221,0.2826240062713623,1.2102400064468384,0.03903999924659729,1.6014080122113228,0.07004799880087376,1.6714560110121965
gpu_eager,963,51,314,0.03171199932694435,0.10444799810647964,0.28467199206352234,1.210368037223816,0.039903998374938965,1.599488027393818,0.07161599770188332,1.6711040250957012
gpu_eager,964,35,264,0.03046399913728237,0.10627199709415436,0.2836480140686035,1.21343994140625,0.039103999733924866,1.6033599525690079,0.06956799887120724,1.672927951440215
gpu_eager,965,33,138,0.03219199925661087,0.10649599879980087,0.28755199909210205,1.2215039730072021,0.0387520007789135,1.615551970899105,0.07094400003552437,1.6864959709346294
gpu_eager,966,28,174,0.03215999901294708,0.11161600053310394,0.28355199098587036,1.208351969718933,0.038015998899936676,1.6035199612379074,0.07017599791288376,1.6736959591507912
gpu_eager,967,56,370,0.03481600061058998,0.10444799810647964,0.2896000146865845,1.2163519859313965,0.03903999924659729,1.6103999987244606,0.07385599985718727,1.6842559985816479
gpu_eager,968,32,192,0.03145600110292435,0.10547199845314026,0.2905920147895813,1.2085440158843994,0.03843199834227562,1.604608029127121,0.06988799944519997,1.674496028572321
gpu_eager,969,21,120,0.031039999797940254,0.1042879968881607,0.2836480140686035,1.2031999826431274,0.03993599861860275,1.5911359935998917,0.070975998416543,1.6621119920164347
gpu_eager,970,39,220,0.03625600039958954,0.10547199845314026,0.2836480140686035,1.217311978340149,0.03923200070858002,1.6064319908618927,0.07548800110816956,1.6819199919700623
gpu_eager,971,25,92,0.031231999397277832,0.10550399869680405,0.28569599986076355,1.218559980392456,0.03923200070858002,1.6097599789500237,0.07046400010585785,1.6802239790558815
gpu_eager,972,71,1010,0.03440000116825104,0.10556799918413162,0.2858240008354187,1.2503039836883545,0.04444799944758415,1.6416959837079048,0.07884800061583519,1.72054398432374
gpu_eager,973,35,152,0.03215999901294708,0.10639999806880951,0.28569599986076355,1.2052479982376099,0.03859199956059456,1.597343996167183,0.07075199857354164,1.6680959947407246
gpu_eager,974,15,34,0.030848000198602676,0.1157120019197464,0.2744320034980774,1.2144639492034912,0.03862399980425835,1.604607954621315,0.06947200000286102,1.674079954624176
gpu_eager,975,35,132,0.03606399893760681,0.10851199924945831,0.28467199206352234,1.2093440294265747,0.04012800008058548,1.6025280207395554,0.07619199901819229,1.6787200197577477
gpu_eager,976,21,66,0.03129599988460541,0.10444799810647964,0.2915840148925781,1.2122880220413208,0.038656000047922134,1.6083200350403786,0.06995199993252754,1.6782720349729061
gpu_eager,977,36,172,0.03152000159025192,0.10547199845314026,0.2908160090446472,1.2146559953689575,0.03907199949026108,1.610944002866745,0.070592001080513,1.681536003947258
gpu_eager,978,48,302,0.03136000037193298,0.10444799810647964,0.28460800647735596,1.2144639492034912,0.03964800015091896,1.6035199537873268,0.07100800052285194,1.6745279543101788
gpu_eager,979,69,664,0.0315839983522892,0.10444799810647964,0.28569599986076355,1.2492799758911133,0.04022400081157684,1.6394239738583565,0.07180799916386604,1.7112319730222225
gpu_eager,980,41,258,0.03372799977660179,0.10444799810647964,0.28649601340293884,1.2030080556869507,0.043935999274253845,1.5939520671963692,0.07766399905085564,1.6716160662472248
gpu_eager,981,36,150,0.03593600168824196,0.10524799674749374,0.28563201427459717,1.2031999826431274,0.03852799907326698,1.5940799936652184,0.07446400076150894,1.6685439944267273
gpu_eager,982,50,398,0.0323840007185936,0.1106560006737709,0.2815999984741211,1.2154560089111328,0.03859199956059456,1.6077120080590248,0.07097600027918816,1.678688008338213
gpu_eager,983,43,342,0.031039999797940254,0.10367999970912933,0.28678399324417114,1.2072960138320923,0.038784001022577286,1.5977600067853928,0.06982400082051754,1.6675840076059103
gpu_eager,984,35,156,0.03372799977660179,0.10547199845314026,0.29183998703956604,1.2154560089111328,0.03830400109291077,1.6127679944038391,0.07203200086951256,1.6847999952733517
gpu_eager,985,32,168,0.03251200169324875,0.10649599879980087,0.29286399483680725,1.2103359699249268,0.03968000039458275,1.6096959635615349,0.0721920020878315,1.6818879656493664
gpu_eager,986,23,94,0.031007999554276466,0.10460799932479858,0.28467199206352234,1.21343994140625,0.039103999733924866,1.602719932794571,0.07011199928820133,1.6728319320827723
gpu_eager,987,40,248,0.03392000123858452,0.10444799810647964,0.28467199206352234,1.2206079959869385,0.039903998374938965,1.6097279861569405,0.07382399961352348,1.683551985770464
gpu_eager,988,25,116,0.03203200176358223,0.10342399775981903,0.28271999955177307,1.2072960138320923,0.03827200084924698,1.5934400111436844,0.07030400261282921,1.6637440137565136
gpu_eager,989,30,90,0.03392000123858452,0.10739199817180634,0.2887359857559204,1.223520040512085,0.038943998515605927,1.6196480244398117,0.07286399975419044,1.6925120241940022
gpu_eager,990,30,90,0.04211200028657913,0.10550399869680405,0.28972798585891724,1.211359977722168,0.039903998374938965,1.6065919622778893,0.0820159986615181,1.6886079609394073
gpu_eager,991,32,208,0.031199999153614044,0.11155200004577637,0.28569599986076355,1.206272006034851,0.039423998445272446,1.603520005941391,0.07062399759888649,1.6741440035402775
gpu_eager,992,33,180,0.03407999873161316,0.10534399747848511,0.28575998544692993,1.201151967048645,0.04009599983692169,1.59225594997406,0.07417599856853485,1.666431948542595
gpu_eager,993,45,226,0.03516799956560135,0.10543999820947647,0.29286399483680725,1.2052479982376099,0.039135999977588654,1.6035519912838936,0.07430399954319,1.6778559908270836
gpu_eager,994,44,228,0.03110400028526783,0.10447999835014343,0.28358399868011475,1.210271954536438,0.039903998374938965,1.5983359515666962,0.0710079986602068,1.669343950226903
gpu_eager,995,31,198,0.032127998769283295,0.10540799796581268,0.2836480140686035,1.2214080095291138,0.040352001786231995,1.61046402156353,0.07248000055551529,1.6829440221190453
gpu_eager,996,60,370,0.03110400028526783,0.10547199845314026,0.28467199206352234,1.2083200216293335,0.03968000039458275,1.598464012145996,0.07078400067985058,1.6692480128258467
gpu_eager,997,82,834,0.03478400036692619,0.10547199845314026,0.2815999984741211,1.2421120405197144,0.03948799893260002,1.6291840374469757,0.07427199929952621,1.703456036746502
gpu_eager,998,15,36,0.03187200054526329,0.10444799810647964,0.2734079957008362,1.2124160528182983,0.039103999733924866,1.5902720466256142,0.07097600027918816,1.6612480469048023
gpu_eager,999,36,142,0.032127998769283295,0.11161600053310394,0.28467199206352234,1.2072960138320923,0.038784001022577286,1.6035840064287186,0.07091199979186058,1.6744960062205791
gpu_eager,1000,21,88,0.03174399957060814,0.10649599879980087,0.28992000222206116,1.2092159986495972,0.03996799886226654,1.6056319996714592,0.07171199843287468,1.6773439981043339
gpu_eager,1001,27,84,0.0307839997112751,0.10460799932479858,0.2949120104312897,1.2154879570007324,0.03891199827194214,1.6150079667568207,0.06969599798321724,1.684703964740038
gpu_eager,1002,28,120,0.03471999987959862,0.10463999956846237,0.28467199206352234,1.2042239904403687,0.03884800150990486,1.5935359820723534,0.07356800138950348,1.6671039834618568
gpu_eager,1003,51,312,0.033215999603271484,0.10636799782514572,0.2857919931411743,1.2216320037841797,0.03996799886226654,1.6137919947504997,0.07318399846553802,1.6869759932160378
gpu_eager,1004,65,1078,0.03532800078392029,0.10547199845314026,0.2847999930381775,1.3312000036239624,0.03984000161290169,1.7214719951152802,0.07516800239682198,1.7966399975121021
gpu_eager,1005,31,218,0.03177599981427193,0.10543999820947647,0.28460800647735596,1.2163840532302856,0.038784001022577286,1.606432057917118,0.07056000083684921,1.6769920587539673
gpu_eager,1006,55,632,0.03190400078892708,0.10463999956846237,0.28486400842666626,1.223680019378662,0.039423998445272446,1.6131840273737907,0.07132799923419952,1.6845120266079903
gpu_eager,1007,41,186,0.031936001032590866,0.10547199845314026,0.28467199206352234,1.206272006034851,0.04016000032424927,1.5964159965515137,0.07209600135684013,1.6685119979083538
gpu_eager,1008,43,340,0.03551999852061272,0.11264000087976456,0.28467199206352234,1.2093440294265747,0.03903999924659729,1.6066560223698616,0.07455999776721,1.6812160201370716
gpu_eager,1009,39,482,0.03407999873161316,0.10444799810647964,0.29183998703956604,1.2062400579452515,0.03948799893260002,1.6025280430912971,0.07356799766421318,1.6760960407555103
gpu_eager,1010,18,62,0.030271999537944794,0.10540799796581268,0.29468798637390137,1.222656011581421,0.03932800143957138,1.622751995921135,0.06960000097751617,1.6923519968986511
gpu_eager,1011,33,138,0.031328000128269196,0.10470400005578995,0.289792001247406,1.2001279592514038,0.038975998759269714,1.5946239605545998,0.07030399888753891,1.6649279594421387
gpu_eager,1012,24,122,0.03244800120592117,0.10444799810647964,0.2826240062713623,1.2175359725952148,0.03936000168323517,1.6046079769730568,0.07180800288915634,1.6764159798622131
gpu_eager,1013,22,64,0.034272000193595886,0.10639999806880951,0.28467199206352234,1.2083200216293335,0.040031999349594116,1.5993920117616653,0.07430399954319,1.6736960113048553
gpu_eager,1014,46,346,0.033504001796245575,0.10531199723482132,0.2826240062713623,1.2075200080871582,0.039423998445272446,1.5954560115933418,0.07292800024151802,1.6683840118348598
gpu_eager,1015,53,532,0.03651199862360954,0.10547199845314026,0.28467199206352234,1.2267520427703857,0.03884800150990486,1.6168960332870483,0.0753600001335144,1.6922560334205627
gpu_eager,1016,76,596,0.0350399985909462,0.11264000087976456,0.28860801458358765,1.2298239469528198,0.039712000638246536,1.631071962416172,0.07475199922919273,1.7058239616453648
gpu_eager,1017,40,196,0.031168000772595406,0.10342399775981903,0.29104000329971313,1.2095999717712402,0.039583999663591385,1.6040639728307724,0.07075200043618679,1.6748159732669592
gpu_eager,1018,28,124,0.031936001032590866,0.10543999820947647,0.2930240035057068,1.2031999826431274,0.0390079990029335,1.6016639843583107,0.07094400003552437,1.672607984393835
gpu_eager,1019,47,210,0.03513599932193756,0.10649599879980087,0.2908160090446472,1.2042239904403687,0.03862399980425835,1.6015359982848167,0.07375999912619591,1.6752959974110126
gpu_eager,1020,39,200,0.03215999901294708,0.10547199845314026,0.2847039997577667,1.2165119647979736,0.03929600119590759,1.6066879630088806,0.07145600020885468,1.6781439632177353
gpu_eager,1021,39,194,0.030751999467611313,0.10540799796581268,0.285504013299942,1.2083200216293335,0.03891199827194214,1.5992320328950882,0.06966399773955345,1.6688960306346416
gpu_eager,1022,50,408,0.03155200183391571,0.10444799810647964,0.28467199206352234,1.2093440294265747,0.038495998829603195,1.5984640195965767,0.0700480006635189,1.6685120202600956
gpu_eager,1023,12,32,0.03824000060558319,0.10444799810647964,0.2744320034980774,1.2113920450210571,0.0382080003619194,1.5902720466256142,0.0764480009675026,1.6667200475931168
gpu_eager,1024,59,438,0.034752000123262405,0.11059200018644333,0.28467199206352234,1.2083200216293335,0.03852799907326698,1.6035840138792992,0.07327999919652939,1.6768640130758286
gpu_eager,1025,43,222,0.035232000052928925,0.10726399719715118,0.2908160090446472,1.2154879570007324,0.03907199949026108,1.6135679632425308,0.07430399954319,1.6878719627857208
gpu_eager,1026,23,96,0.03161599859595299,0.10547199845314026,0.2888000011444092,1.210368037223816,0.03916800022125244,1.6046400368213654,0.07078399881720543,1.6754240356385708
gpu_eager,1027,28,120,0.03081599995493889,0.10547199845314026,0.28255999088287354,1.2114559412002563,0.03814399987459183,1.5994879305362701,0.06895999982953072,1.6684479303658009
gpu_eager,1028,34,162,0.03510399907827377,0.10547199845314026,0.28678399324417114,1.210368037223816,0.03891199827194214,1.6026240289211273,0.07401599735021591,1.6766400262713432
gpu_eager,1029,38,226,0.03110400028526783,0.10444799810647964,0.28467199206352234,1.2093440294265747,0.03888000175356865,1.5984640195965767,0.06998400203883648,1.6684480216354132
gpu_eager,1030,31,214,0.03356799855828285,0.1056319996714592,0.2826240062713623,1.2003840208053589,0.03993599861860275,1.5886400267481804,0.0735039971768856,1.662144023925066
gpu_eager,1031,61,826,0.037087999284267426,0.10547199845314026,0.2834559977054596,1.2350080013275146,0.03920000046491623,1.6239359974861145,0.07628799974918365,1.7002239972352982
gpu_eager,1032,25,66,0.03500799834728241,0.11264000087976456,0.2836480140686035,1.206272006034851,0.03939199820160866,1.6025600209832191,0.07439999654889107,1.6769600175321102
gpu_eager,1033,30,84,0.03129599988460541,0.10444799810647964,0.2887679934501648,1.213312029838562,0.03852799907326698,1.6065280213952065,0.06982399895787239,1.6763520203530788
gpu_eager,1034,36,232,0.03033600002527237,0.10649599879980087,0.29183998703956604,1.2042239904403687,0.040063999593257904,1.6025599762797356,0.07039999961853027,1.6729599758982658
gpu_eager,1035,73,954,0.032287999987602234,0.10444799810647964,0.28569599986076355,1.2339199781417847,0.039103999733924866,1.6240639761090279,0.0713919997215271,1.695455975830555
gpu_eager,1036,61,458,0.03251200169324875,0.10527999699115753,0.2836480140686035,1.2441600561141968,0.03827200084924698,1.6330880671739578,0.07078400254249573,1.7038720697164536
gpu_eager,1037,85,806,0.03206399828195572,0.10639999806880951,0.28467199206352234,1.2144639492034912,0.03968000039458275,1.605535939335823,0.07174399867653847,1.6772799380123615
gpu_eager,1038,47,334,0.031168000772595406,0.10444799810647964,0.28467199206352234,1.2132480144500732,0.038656000047922134,1.6023680046200752,0.06982400082051754,1.6721920054405928
gpu_eager,1039,55,404,0.03219199925661087,0.10547199845314026,0.28467199206352234,1.2092479467391968,0.03916800022125244,1.5993919372558594,0.07135999947786331,1.6707519367337227
gpu_eager,1040,39,286,0.035071998834609985,0.11187200248241425,0.28572800755500793,1.2144639492034912,0.039264000952243805,1.6120639592409134,0.07433599978685379,1.6863999590277672
gpu_eager,1041,40,176,0.03136000037193298,0.10342399775981903,0.2919040024280548,1.2030400037765503,0.03891199827194214,1.5983680039644241,0.07027199864387512,1.6686400026082993
gpu_eager,1042,36,236,0.03094400092959404,0.10627199709415436,0.2908160090446472,1.2053439617156982,0.03920000046491623,1.6024319678544998,0.07014400139451027,1.67257596924901
